,title,company,description,company_overview,location,role,hours,industry,applications,posted,closing,salary_type,salary
245,"Principal Executive /  Assistant Manager, Underground Tech Exploration ",Singapore Land Authority,"Roles & ResponsibilitiesPrincipal Executive/ Assistant Manager, Underground Tech Exploration Job Scope

Perform and support technology explorations on mapping buried utilities and underground spaces in 3D
Experimentation of emerging geospatial technologies and develop tech showcases
Study and develop tech standards and best practices for underground information management and data capture techniques
Assist in promotion and adoption of underground geospatial mapping
Design & document 3D Utility Data Models
Strengthen internal ICT and geospatial capabilities in response to dynamic changes

 
Job Requirement

Degree in Geotechnical Engineering, GIS, Remote Sensing, Civil Eng, Computer Science and/or any other relevant discipline
Minimum 3-5 years of experience in geospatial/geotechnical/utility mapping industry.
Deep knowledge, skills and abilities in at least 1-3 areas – Technologies for mapping of underground utilities (e.g. Ground Penetration (GPR), EM - Electro Magnetic Scanners, working with software tools (e.g. Autodesk Civil 3D, ESRI 3D Analyst etc.) to visualize and analyze underground utilities and spaces, 3D modelling of underground utilities and spaces, standards and best practices related to utility mapping
Good presentation and communication skills
Knowledge of automating data capture processes
","The Singapore Land Authority (SLA) is a statutory board under the Ministry of Law. Being
the custodian of State land and properties, we ensure that land use is optimised for the
social and economic development of Singapore. This role is critical as land is used for a wide
range of activities in Singapore.","REVENUE HOUSE, 55 NEWTON ROAD 307987",Professional,Full Time,"Information Technology, Public / Civil Service",0 application,Posted 10 Jan 2019,Closing on 09 Feb 2019,Monthly,"$3,500-$6,500"
246,Head of Community Engagement (DEX),NEWTON CIRCUS PTE. LTD.,"Roles & ResponsibilitiesDEX is seeking a results-oriented professional with strong integrity and high judgment to establish community engagement programs that maximize the impact our blockchain company has on open source software, data scientists, wider businesses and crypto-communities among others. As Head of Community Engagement, you will build a scalable, region-wide program in existing and new locations with self-motivation and a deep-seated commitment to community stewardship. You will balance implementing multiple high-priority, high visibility projects while simultaneously establishing and maintaining relationships with centers of influence across the entire region.  Provide vision and strategy for the entire region’s community engagement initiatives, and manage these initiatives with extreme attention to detail and a high bar for quality  Using previous network and experience, identify new groups and organizations including but not limited to blockchain companies, AI startups, innovators, developers, colleges/universities. Understand their needs, build relationships and collaborate on impactful projects that will advance awareness and adoption of Ocean Protocol and DEX products, tools and services  Ideate and lead the execution of campaigns aimed at creating awareness of Ocean Protocol, drive sustainable adoption and fulfil Ocean Protocol’s mission to democratise access to data Create a cohesive marketing and outreach plan to create a thriving constellation of communities around DEX services and tools, and Ocean Protocol as a whole Work closely and collaboratively with other teams to ensure business objectives are met across the board Identify and promote collaboration with key influencers, existing communities, and industry partners on co-marketing opportunities and other initiatives Influence others in a cross-functional team, using strategic thinking and skillful decision making  Manage multiple projects simultaneously with exceptional attention to detail and impeccable execution  Use your experience to improve organizational processes, using strong written and verbal communication and presentation skills, as well as strong analytical skills  Create processes to capture data to quantify the impact of implemented programs, and share the impact internally and externally  Report regularly to the Director of Operations and Ecosystem on progress, strategy and barriers  Work closely with the ecosystem engagement and communication teams, to write engaging and persuasive headlines, blogs, emails and landing page copies in a way that communicates complex ideas in a clear and compelling manner to target audiences Organise and attend local and global events to represent DEX and Ocean Protocol publicly. In fact, being with people and convey even technical information in an easy-to-understand way comes naturally to you RequirementsWho you are:  Person of vision, able to look at the bigger picture and inspire others  You are keen to always develop and learn, comfortable looking for and happy to give feedback as an opportunity for growth and for achieving success  Excited about drawing upon lessons learned from community programs implemented in existing regions to build and adjust for programs that you will develop in new regions.  You are naturally data-driven and understand how to drive strategy through short iterations and continuous optimisation  Experience of successfully managing and/or mentoring junior team members  Confident, comfortable presenting to a large number of people and to key executives showcasing deep knowledge and charisma  Strive in a startup environment because you can adapt quickly and cope with ambiguity  Self-starter who can work well collaboratively, deliver on promises, prioritize assignments and manage multiple tasks simultaneously  Comfortable working with a dispersed team, joining efforts in creating and managing a worldwide calendar of community events Be physical, on-the-ground in locations within your region as necessary Excellent written and oral communication skills  Strong project management and execution experience  Robust sense of accountability and sound professional judgment with the capacity to handle confidential information and escalate issues effectively  Requirements  Advanced degree in marketing, community relations, PR, communications or equivalent in related field  5+ years relevant management experience in community engagement, marketing, CSR, or philanthropy  Ability to travel as needed ","NEWTON CIRCUS PTE. LTD.
We believe DOING GOOD IS GOOD BUSINESS.
With a wealth of experience and expertise spanning all corners of the globe, we balance our time between our own business ventures and working with multinational corporations. We have brought our collective talent and passion to Newton Circus in hopes of embedding sustainability into everything we do.
we make meaningful things in responsible ways. We focus on key drivers of global change, including climate change, environmental degradation, poverty, development, natural resource scarcity, healthcare, migration and urbanization. These drivers inspire us to create products, services and applications that are good for people, planet and profit.
The production and consumption of goods and services can only flourish if they are within our social and ecological limits. It is the cornerstone of our business and a guiding principle of sustainability. Consumers are asking for it, governments are regulating it and any business that has a long-term commitment to maximizing shareholders returns has already laid the foundation for a sustainable future. Sustainability has evolved from the niche to the masses.
The mainstream consumer has shown an overwhelming propensity to support products, brands, companies and retailers whom are committed to responsible business practices. Of course, these consumers do not want to sacrifice anything in the process. It must be the same price and quality as the competition. But when you deliver and substantially improve the product or service in a sustainable manner, consumers will reward you.

If embedding sustainability into your company and improving your bottom line is something you are interested in, welcome to Newton Circus.
 ","MAPLETREE BUSINESS CITY, 20 PASIR PANJANG ROAD 117439",Manager,Full Time,"Advertising / Media , Consulting , Marketing / Public Relations , Others, Professional Services",22 applications,Posted 10 Jan 2019,Closing on 09 Feb 2019,Monthly,"$5,000-$7,000"
247,BUSINESS DEVELOPMENT REPRESENTATIVE,CIRCUS SOCIAL PTE. LTD.,"Roles & ResponsibilitiesCorporate Profile:   Circus Social is a leading digital analytics and insights company that works with the world's largest brands on social media & digital insights and competitive intelligence.     20/Twenty, our next-generation intelligence platform, is built to cater to the growing demand for better data analytics for marketers.   Our focus is helping clients track and achieve digital ROI, optimize campaigns and understand consumers through better digital data analytics, monitoring, and insights generation through our services.   Top brands like Coca-Cola, Audi, National Library Board of Singapore and MasterCard are customers and agencies like Ogilvy, H&K, Zeno and TBWA are partners.     Who are you?   We are looking for a Business Development Hunter.   Being proactive, hardworking, fun and friendly are must- haves! Being comfortable with and having, Social Media, Agency and Marketing Industry knowledge would be a huge plus. Being outspoken, self-driven and enthusiastic would definitely make you stand out.     Job Description   Your main responsibilities would be:   You will build relationships with our key customers and prospects. The key responsibility will be to quickly build a strong portfolio of accounts.   You will identify opportunities and arrange meetings with potential prospects Understand client needs and engage them through customer stories. Do research and attend events to develop contacts and a strong network. Develop your industry knowledge and become active on social media.RequirementsJob Duties:  Market research to look for prospects and reaching out to them to set meetings on a monthly basis Building a pipeline of opportunities across products and region. Build and maintain strong, long-lasting customer relationships Use solution selling to engage with customers to understand their business needs and objectives Effectively communicate the value proposition of Circus Social & 20/Twenty through proposals and presentations Keep up to date with social media trends, social media monitoring, digital industry changes and more    Requirements:    Proven sales experience, meeting or exceeding targets 1-2 years of  experience as a BDM or Sales Executive in Social Media or tech enterprise sales Sales Hunter attitude and ability to scale your network Ability to communicate, present and influence all levels of the organization, including executive and C-level Excellent listening, negotiation and presentation skills Excellent verbal and written communications skills Self-motivated and high energy    What we offer:    A fun, fast-paced environment Start up culture Health insurance Team activities & perks    Want to join us?   We'd love someone who's proactive, curious, digitally-savvy, and insightful! ","Circus Social is a digital analytics and insights company that has developed a next-generation intelligence platform, 20/Twenty (www.circussocial.com) to cater to the growing demand for better data analytics for marketers.
Our focus is helping clients track and achieve digital ROI, optimize campaigns and understand consumers through better digital data analytics, monitoring, and insights generation through our services.
Top brands like Coca Cola, Audi, National Library Board of Singapore and MasterCard are customers and agencies like Ogilvy, H&K, Zeno and TBWA are partners.

* Website - http://circussocial.com/
* Facebook Page - https://www.facebook.com/CircusSocial
* Twitter Profile - https://twitter.com/circussocial
 ",71 ROBINSON ROAD 068895,Junior Executive,Full Time,"Advertising / Media , Marketing / Public Relations , Sales / Retail ",3 applications,Posted 10 Jan 2019,Closing on 09 Feb 2019,Monthly,"$2,000-$3,500"
248,Senior Sales Manager,CIRCUS SOCIAL PTE. LTD.,"Roles & ResponsibilitiesCIRCUS SOCIAL SNR SALES MANAGER   Corporate Profile:   Circus Social is a digital analytics and insights company that has developed a next-generation intelligence platform, 20/Twenty (www.circussocial.com) to cater to the growing demand for better data analytics for marketers.   Our focus is helping clients track and achieve digital ROI, optimize campaigns and understand consumers through better digital data analytics, monitoring, and insights generation through our services.   Top brands like Coca-Cola, Audi, National Library Board of Singapore and MasterCard are customers and agencies like Ogilvy, H&K, Zeno and TBWA are partners.     Who are you?   We are looking for a Sales Superhero.   Being proactive, hardworking, fun and friendly are must- haves! Being comfortable with and having, Social Media, Agency and Marketing Industry knowledge would be a huge plus. Being outspoken, self-driven and enthusiastic would definitely make you stand out.   Job Description   Your main responsibilities would be:   As the senior most Salesperson on the team, you will be responsible for prospecting, cold-calling, creating opportunities and closing deals. As our main representative in the market, you will build relationships with our key customers and prospects You will also get to work closely with the tech team to grow and scale the product.   Sr. Sales Manager Job Duties:    Helps GM build a sales strategy by setting annual sales quotas for various products and regions; projecting expected sales volume for existing and new products. Market research to look for prospects and reaching out to them Building a pipeline of opportunities across products and region. Build and maintain strong, long-lasting customer relationships Use solution selling to engage with customers to understand their business needs and objectives Effectively communicate the value proposition of Circus Social & 20/Twenty through proposals and presentations Achieve 100% of quota which will be agreed through consensus based on market opportunity Reporting on forces that shift tactical budgets and strategic direction of accounts Keep up to date with social media trends, social media monitoring, digital industry changes and more Contribute in achieving client satisfaction at all touchpoints Ensure Client Success is met and achieve monthly KPIs (Key Performance Indicators) Work closely and collaborate with other team members to ensure best-in class end-to-end service execution Contributes to team effort by accomplishing related results as needed.   RequirementsRequirements:    Proven sales experience, meeting or exceeding targets 3-5 years of  experience as a BDM or Sales Executive Ability to communicate, present and influence all levels of the organization, including executive and C-level Proven ability to drive the sales process from plan to close Proven ability to articulate the distinct aspects of products and services Proven ability to position products against competitors Demonstrable experience as head of sales, developing client-focused, differentiated and achievable solutions Excellent listening, negotiation and presentation skills Excellent verbal and written communications skills Experience in the media, SaaS, martech and advertising industry is preferred ","Circus Social is a digital analytics and insights company that has developed a next-generation intelligence platform, 20/Twenty (www.circussocial.com) to cater to the growing demand for better data analytics for marketers.
Our focus is helping clients track and achieve digital ROI, optimize campaigns and understand consumers through better digital data analytics, monitoring, and insights generation through our services.
Top brands like Coca Cola, Audi, National Library Board of Singapore and MasterCard are customers and agencies like Ogilvy, H&K, Zeno and TBWA are partners.

* Website - http://circussocial.com/
* Facebook Page - https://www.facebook.com/CircusSocial
* Twitter Profile - https://twitter.com/circussocial
 ",71 ROBINSON ROAD 068895,Manager,Full Time,"Advertising / Media , Consulting , Marketing / Public Relations ",6 applications,Posted 10 Jan 2019,Closing on 09 Feb 2019,Monthly,"$5,000-$9,000"
249,Financial Accounting Manager,CUBEE PTE. LTD.,"Roles & Responsibilities Establish internal accounting policies and procedures Examine financial and legal documents to verify accuracy and adherence to financial regulations and acceptable financial principles Preparing monthly, quarterly and annual (balance sheets and income statements) Analyse monthly income, cost and expenses Determine cost of operations by establishing standard costs, collecting operational data Prepare and monitor budget, control expenditure and cash flow Recommends actions by analysing and interpreting data and making comparative analyses, studying proposed changes in methods and materials Any other task/assignment project as assigned Requirements Bachelor’s degree or above, preferably in accountancy or finance management or any other related field More than five years of finance-related experience, preferably in an Internet/IT industry Professional knowledge of finance, accounting and related regulations Experience of managing cost, tax, funds and budget in a company Strong interpersonal and communication skill Ability of finance analysis Proficient in financial software and MS Office Personality requirements, honest, hardworking and examination of high efficiency Ability to perform under pressure, work independently and in physically or mentally challenging situations Familarity of different countries’ financial regulations and experience in examing finance in multiple countries are advantageous (especially Malaysia, China, Hong Kong)    We regret that only shortlisted candidates will be notified.",CUBEE PTE. LTD. is a media agency based in Singapore that specializes in football analysis. We provide content feeds to various online media that consume football specific content.,"SUNTEC TOWER THREE, 8 TEMASEK BOULEVARD 038988",Manager,Full Time,Accounting / Auditing / Taxation,37 applications,Posted 10 Jan 2019,Closing on 09 Feb 2019,,Salary undisclosed
250,"AVP, MIS Business Analyst /  Delivery Manager, Consumer Banking Group (180001MK)",DBS BANK LTD.,"Roles & Responsibilities Defining functional and data requirements around ongoing as well as upcoming Digi bank product features to deliver analytics MIS and dash boards Develop and manage MIS reports and Qlikview Dashboards based on the requirements provided by business users  Define business analytics requirements clearly and engage in discussions and solutions around them to get them successfully implemented Work in tandem with IT to develop frameworks around data exploration, and report generation with Qlikview for management and regulatory reporting. Efficient project management to ensure the delivery of analytics requirements on time and with utmost quality Owning the end to end delivery of analytics requirements from requirements to testing and production deployment Manage day to day adhoc analysis requirements Requirements Degree holder with minimum 8 years of experience B.S. or Masters or equivalent degree in Statistics, Applied Mathematics, Operation Research, Engineering or equivalent quantitative fields preferred. Strong mathematical and statistics background At least 8 years’ experience in industry (consumer banking, telecoms, retail) analytics and reporting using various analytical tools Strong programming skills using analytics tools, programming experience in Teradata SQL  Experience of developing on MIS dashboards and knowledge of Qlikview development Sound understanding of data models and data warehouse Good understanding of technology tools especially those related to analytics, data & reporting business MIS Good understanding of various databases such as Teradata, Green plum, Hadoop framework and other Big data analytics tools  Good written and oral communication skills ","DBS is a leading financial services group in Asia, with over 280 branches across 18 markets. Headquartered and listed in Singapore, DBS has a growing presence in the three key Asian axes of growth: Greater China, Southeast Asia and South Asia. The bank's capital position, as well as ""AA-"" and ""Aa1"" credit ratings, is among the highest in Asia-Pacific. DBS has been recognised for its leadership in the region, having been named “Asia’s Best Bank” by The Banker, a member of the Financial Times group, and “Best Bank in Asia-Pacific” by Global Finance. The bank has also been named “Safest Bank in Asia” by Global Finance for seven consecutive years from 2009 to 2015.
 ","MARINA BAY FINANCIAL CENTRE, 12 MARINA BOULEVARD 018982",Senior Management,Full Time,Banking and Finance,12 applications,Posted 10 Jan 2019,Closing on 09 Feb 2019,Monthly,"$6,500-$11,700"
251,Required Senior System Administrator,PATH INFOTECH PTE. LTD.,"Roles & ResponsibilitiesThe incumbent is responsible to the Information Systems Manager. He/She shall maintain and administer high availability of network and server systems; perform Linux, WINTEL and VMware system administration; responsible for asset and license management; review and develop effective policies and procedures; ensure compliance to audit frameworks, guidelines and SLA; undertake security administrator role; involve in Disaster Recovery (DR) exercise; undertake infrastructure projects as assigned. roles and responsibilIties  Maintaining and administration of high availability of Cisco network and Windows servers in the organisation. Ensure network and server systems availability and performances comply with Service Level Agreement. Perform Linux, WINTEL and VMware system administration such as system upgrade, health-check, security patch, troubleshooting, capacity planning, backup & restoration and system performance monitoring. Administer and maintain routers, switches, firewalls, SAN, IDS/IPS, VPN and address security issues. Provide 2nd and 3rd level support for helpdesk support. Responsible for asset and license management. Work closely with the application team to provide infrastructure support. Review\Create effective policies\procedures to support data centre operations. Assume role of Security Administration with accordance to the Network Security governance. Support internal and external auditors to ensure compliance to audit frameworks, guidelines and SLA. Involve in Disaster recovery (DR) exercise and follow up with DR procedure updates. Undertake infrastructure projects assigned as required by the business.    work experience  At least 5 years of relevant working experience. Strong hands-on experience with Cisco routing and switching, Linux, SAN storage, Firewall and VPN. Experience with Windows Active Directory, VMware ESX / vSphere / vCentre, internet proxies, Anti-virus and security principles. Practical knowledge in network\server systems troubleshooting and Incident reporting. Knowledge of applicable IT security, confidentiality and data privacy practices. Experience in setting policies, procedures, network software and hardware standards and documentation standards. CCNA\CCNP\MCSE or equivalent certification will be advantageous. Demonstrate good interpersonal skills and able to communicate effectively with all levels of people. Possess good project management qualities and able to work under pressure and tight deadlines Strong analytical logic and problem troubleshooting skills with great initiatives and self-motivation. Good command of written and oral English. RequirementsThe incumbent is responsible to the Information Systems Manager. He/She shall maintain and administer high availability of network and server systems; perform Linux, WINTEL and VMware system administration; responsible for asset and license management; review and develop effective policies and procedures; ensure compliance to audit frameworks, guidelines and SLA; undertake security administrator role; involve in Disaster Recovery (DR) exercise; undertake infrastructure projects as assigned. roles and responsibilIties  Maintaining and administration of high availability of Cisco network and Windows servers in the organisation. Ensure network and server systems availability and performances comply with Service Level Agreement. Perform Linux, WINTEL and VMware system administration such as system upgrade, health-check, security patch, troubleshooting, capacity planning, backup & restoration and system performance monitoring. Administer and maintain routers, switches, firewalls, SAN, IDS/IPS, VPN and address security issues. Provide 2nd and 3rd level support for helpdesk support. Responsible for asset and license management. Work closely with the application team to provide infrastructure support. Review\Create effective policies\procedures to support data centre operations. Assume role of Security Administration with accordance to the Network Security governance. Support internal and external auditors to ensure compliance to audit frameworks, guidelines and SLA. Involve in Disaster recovery (DR) exercise and follow up with DR procedure updates. Undertake infrastructure projects assigned as required by the business.    work experience  At least 5 years of relevant working experience. Strong hands-on experience with Cisco routing and switching, Linux, SAN storage, Firewall and VPN. Experience with Windows Active Directory, VMware ESX / vSphere / vCentre, internet proxies, Anti-virus and security principles. Practical knowledge in network\server systems troubleshooting and Incident reporting. Knowledge of applicable IT security, confidentiality and data privacy practices. Experience in setting policies, procedures, network software and hardware standards and documentation standards. CCNA\CCNP\MCSE or equivalent certification will be advantageous. Demonstrate good interpersonal skills and able to communicate effectively with all levels of people. Possess good project management qualities and able to work under pressure and tight deadlines Strong analytical logic and problem troubleshooting skills with great initiatives and self-motivation. Good command of written and oral English. ",PATH INFOTECH PTE. LTD.,"E-CENTRE @ REDHILL, 3791 JALAN BUKIT MERAH 159471",Senior Executive,Permanent,Information Technology,5 applications,Posted 10 Jan 2019,Closing on 09 Feb 2019,Monthly,"$5,000-$6,500"
252,HR Shared Service Manager,Company Undisclosed,"Roles & ResponsibilitiesOur client is a Global Beauty MNC is looking for a Shared Service Manager,SEA. Reporting to the HR Director, you will be leading the shared service team to transform / upscale the shared service capability in supporting the SEA region. Responsibilities  Lead shared service function and drive change management for the SEA market Ensures compliance with internal standards & local labour law; and implement procedures to ensure efficiency, data integrity and integration with Benefits, HRIS and Payroll Systems to process payrolls accurately. Build and maintain a positive working environment to train and develop the shared service team members to foster understanding of broad HR principles, policies, procedures and systems with a high level of customer service focus. Collaborate with third party vendors and internal functions to effectively manage compliance related processes such as leave administration, payroll, etc. Provide reporting and metrics to Senior Stakeholders to monitor the utilization, accuracy, efficiency and effectiveness of HR Shared Services Continually assess the impact of in-scope HR business processes on the effective management of HR data and transactional efficiency in order to identify continuous improvement opportunities Lead the ongoing harmonization of the merger and acquisition Requirements 8 -12 years of HR experience within relevant industries. HR Shared Services environment and change management experience is preferred. Strong project management, delegation and prioritization skills Strong knowledge of compensation and benefits practices in the SEA region Excellent communication skills and influencing skills Ability to work to tight deadlines with multiple priorities Excellent interpersonal, communication and influential skills A team player ",,,Middle Management,Permanent,Human Resources ,32 applications,Posted 10 Jan 2019,Closing on 09 Feb 2019,Annually,"$110,000-$140,000"
253,Research Assistant,NANYANG TECHNOLOGICAL UNIVERSITY,"Roles & ResponsibilitiesThe Singapore Centre for Environmental Life Sciences Engineering (SCELSE) is a unique interdisciplinary Research Centre of Excellence (RCE), funded by National Research Foundation, Ministry of Education, Nanyang Technological University (NTU) and National University of Singapore (NUS). SCELSE work towards discovering, controlling and directing the behaviour of biofilm communities for sustainable environmental, engineering, public health and medical applications. This is enabled through its strengths in analysis of complex microbiomes, using advanced computational biology and cutting edge facilities in genome sequencing, bio-imaging and bioreactor processes. SCELSE hosts a genome sequencing facility with multiple state-of-the-art instruments generating petabytes of data every year, and is supported by a high-performance computing (HPC) system and multi-petabytes high-performance data storage system. The HPC environment is composed of multi-vendor resources with numerous specialised hardware and software components.  SCELSE seeks a research assistant who will be responsible for the day-to-day maintenance, configuration, planning and implementation of mission critical computer systems infrastructure to support the genome sequencing laboratory. In their role, the research assistant will perform installation, hardware and software integration, maintenance, administration, troubleshooting and operation of both software and hardware systems, including thousand-cores computational systems, scheduling environment and low-latency high-speed networks. The research assistant will be involved in managing system architecture design and implementation projects, working closely with high performance file systems, mass storage, operations, and user services to ensure that systems remain highly available and usable. The research assistant will also be required to develop web-based documentation of system procedures and applications, programs to support automated system maintenance, monitor system resources and usage, and implement system security policies.Requirements Diploma or Bachelor’s degree and three to five years of progressive experience or equivalent combination of education and experience in one or more of the following fields: computer science, mathematics, computer engineering, information sciences, software engineering, or equivalent Experience with Linux operating system environment in a multi-vendor environment Experience with job scheduling system Experience with the installation and management in a Linux-based HPC environment Experience administering a production cluster environment Experience with high-performance parallel file system Experience in common scripting and programming languages and ANSI/GNU C, Python, Perl, or others Demonstrated knowledge in low-latency networking and computer security is a plus Familiarity with genomics field of research is a plus Strong project management skill Strong analytical skills and meticulous attitude Able to work independently or in a team with minimal supervision Good communication, writing and presentation skills  Interested candidates should submit a current CV including potential references and a cover letter with the subject heading “Application for Research Assistant (High-Performance Computing)” to SCELSE-HR@ntu.edu.sg","World's Top Young University
A research-intensive public university, Nanyang Technological University, Singapore (NTU Singapore) has 33,000 undergraduate and postgraduate students in the colleges of Engineering, Business, Science, and Humanities, Arts and Social Sciences, and its Interdisciplinary Graduate School. NTU’s Lee Kong Chian School of Medicine was established jointly with Imperial College London.
Meteoric rise in international academic reputation ?
In 2018, NTU was placed 12th globally in the Quacquarelli Symonds (QS) World University Rankings. It was also ranked the world’s best young university (under 50 years old) by QS for the fifth consecutive year. In addition, NTU was named the world’s fastest rising young university by Times Higher Education in 2015.
In engineering and technology, NTU is ranked 5th worldwide in the QS World University Rankings by Subject 2018. With six schools, NTU’s College of Engineering is among the top nine globally for research output and the 5th most cited in the world (Essential Science Indicators 2017). ?
Mirroring this success is the College of Science, whose young chemistry department is ranked 10th among universities in the Nature Index 2018. Boosted by research at the Lee Kong Chian School of Medicine, NTU is also strengthening its foothold in areas such as biomedicine and life sciences.
The well-established Nanyang Business School is regularly featured among the leading business schools in Asia, with its MBA programme consistently rated top in Singapore since 2004 by The Economist.
Innovative learning
In higher education, NTU is driving new pedagogies so that millennials can learn more effectively in this digital age. Part of NTU's education strategy is the flipped classroom model of learning. The centrepiece of this new way of learning is The Hive, a groundbreaking learning facility that has been described by CNN as having redefined the traditional classroom. 
Innovative education initiatives also include signature programmes such as Renaissance Engineering Programme, CN Yang Scholars Programme, NTU-University Scholars Programme. Designed for high-achieving students, these programmes offer a multidisciplinary curriculum, guidance by top faculty, interdisciplinary and intensive research opportunities, overseas exposure, as well as dialogues with world-class scientists and industry leaders.?
Set up jointly with Imperial College London, NTU's medical school, is grooming a new generation of doctors to meet the healthcare needs of Singapore.
Research impact
Known for research excellence and technological innovation, NTU leads the top Asian universities in normalised research citation impact (Clarivate Analytics’ InCites 2016). In the 2018 Nature Index, NTU is placed 29th among the world's universities and first in Singapore.
NTU's five-year strategic plan, NTU 2020, builds on strong foundations of NTU 2015 and aims to propel NTU to greater heights of research excellence. The plan focuses on five key research thrusts – Sustainable Earth, Global Asia, Secure Community, Healthy Society and Future Learning. The areas leverage NTU’s diverse strengths, particularly its longstanding expertise in engineering, business and education, and the interfaces these have with various disciplines such as in healthcare, science and the humanities. NTU’s sustainability initiatives have clinched significant competitive research funding and the university is already a global leader in this area.","NANYANG TECHNOLOGICAL UNIVERSITY, 50 NANYANG AVENUE 639798",Non-executive,"Contract, Full Time",Sciences / Laboratory / R&D,2 applications,Posted 10 Jan 2019,Closing on 09 Feb 2019,Monthly,"$2,700-$6,700"
254,SAP FICO Lead,CAPGEMINI SINGAPORE PTE. LTD.,Roles & Responsibilities Draw Functional specifications and Functional Design Documents for Business Process and Configuration requirements Conducted Data Migration of the master and transactional data for the Finance Stream Conduct the Integration testing of the PTP scope of work finalized during the blueprint process. Conduct Business Blueprint workshops and lead discussion Work out detailed design and complete solution based on blueprint documents Produce any documentation and deliverables needed in good quality Requirements 7-9 years proven experience in similar role with strong knowledge in AA/PS (Asset Accounting/Project systems) Sound finance concepts. Done 3 end to end implementation projects.  Good understanding of the ASAP Methodology and worked on project implemented with ASAP methodology Strong communication and inter-personal skills Strong analytical skills and able to work independently to resolve issues Strong sense of ownership and would respect and commit to deadlines Team player with capability of handling multiple tasks and work under pressure. ,"CAPGEMINI SINGAPORE PTE. LTD.
www.capgemini.com
Capgemini, is a Euro 12.5 Billion value French IT MNC headquartered in Paris, France with around 190,000 employees in 40+ countries.
Capgemini's regional operations include North and South America, Northern Europe & Asia Pacific and Central & Southern Europe. Services are delivered through four disciplines; Consulting, Technology, Outsourcing and Local Professional Services
 ",6 BATTERY ROAD 049909,Professional,"Permanent, Contract",Information Technology,12 applications,Posted 10 Jan 2019,Closing on 09 Feb 2019,Monthly,"$7,500-$11,000"
255,Software Engineer (Automation) PLC,SYS-MAC AUTOMATION ENGINEERING PTE LTD,"Roles & ResponsibilitiesSummary of Job: (Primary function of job)  Produce complete control solution and software design base on customer specification and Sys-Mac standardized practice PLC based software control design & HMI software design Integration of third party equipments and components into software design  Example data communication, barcode scanner, motion control, transducer, vision system and signal conditional Job Responsibilities  Developing and troubleshooting PLC & HMI/ SCADA program Troubleshooting electrical components & system control Prepare Machine I/O, flow chart, interface time chart, data allocation list, setup procedure and software softcode Documentation of machine operation manual for the project Liaise with the Customer, Design and Project Engineer for the software development and execution of the project Read and change electrical drawing when necessary on customer site Execute Engineering Change Notice (ECN) for change of software Maintain proper project documentation Adhere to all health and safety rules and procedures Requirements   Min. Diploma in Electrical Engineering/Electronics/ Automation Control or equivalent Min. 2 years relevant experience in Automation project Experience in PLC programming & SCADA design is a must Knowledge of Mistubishi, Alley-Bradley, SCADA WinCC Knowledge of C, C++, C#, .NET is an added advantage Knowledge of robot programming is an added advantage Able to perform assigned tasks independently or through team activities Self-motivated, resourceful and organized Willing to travel overseas for assignments at short notice Good interpersonal communication skills ",SYS-MAC AUTOMATION ENGINEERING PTE LTD,"WOODLANDS SPECTRUM, 2 WOODLANDS SECTOR 1 738068",Executive,Permanent,Engineering,4 applications,Posted 10 Jan 2019,Closing on 09 Feb 2019,Monthly,"$2,400-$4,800"
256,Research Assistant,NATIONAL UNIVERSITY OF SINGAPORE,"Roles & ResponsibilitiesJob Purpose The Clinical Research Coordinator will work closely with the Division of Allergy, Immunology & Rheumatology team to coordinate and ensure the smooth running of research projects within the Division, to contribute to increasing and maintaining high quality, scientifically robust research within the Department of Paediatrics, NUH. Primary Responsibilities and Duties (80%)  To maintain an updated database of all on-going research within the Division of Allergy, Immunology & Rheumatology, Department of Paediatrics, NUH. To ensure that all team members maintain updated research training requirements as required by the Domain Specific Review Board (DSRB) and Good Clinical Practice (GCP) guidelines To be in charge of coordinating all research projects within the Division, with regards to the following:   Assist PIs to recruit, schedule, screen, perform research-related procedures and follow-up subjects in each clinical study, in strict adherence to the study protocol, Singapore Good Clinical Practice Guidelines and other applicable regulatory and ethical requirements. Coordinate study-related finances and logistics. Completes documentation on each study visit  and  answers to data clarification requests in a timely manner Responsible handling of patient samples in adherence to the study protocol and coordinate courier services from source to laboratory storage/processing facility Entry and validation of study data, extraction of relevant information from medical records, reporting of adverse events, maintenance of investigator files and other essential documentation Handle communications between clinical trial industry sponsors and PI/Co-Investigators To keep the team updated on research training opportunities/workshops and grant application deadlines Assist in administrative aspects of grant applications and grant management upon award       Secondary Responsibilities and Duties (20%)  Support in other functions such as general administration   RequirementsQualification: The applicant should have:  Degree/Diploma in Medical Science/Biomedical Science/Allied Healthcare or Nursing Experience in clinical studies and training in Good Clinical Practice is an advantage       Skills:  Possess excellent communication and interpersonal skills.   Meticulous and diligent Good interpersonal and communication skills Competency in computer literacy skills Comfortable with performing simple clinical procedures. ","The National University of Singapore aspires to be a vital community of academics, researchers, staff, students and alumni working together in a spirit of innovation and enterprise for a better world.
  Our singular focus on talent will be the cornerstone of a truly great university that is dedicated to quality education, influential research and visionary enterprise, in service of country and society.",21 LOWER KENT RIDGE ROAD 119077,Junior Executive,Contract,Sciences / Laboratory / R&D,3 applications,Posted 10 Jan 2019,Closing on 09 Feb 2019,Monthly,"$2,000-$3,000"
