,title,company,description,company_overview,location,role,hours,industry,applications,posted,closing,salary_type,salary
102,Finance Assistant,TOTAL ENGLISH LEARNING GLOBAL PTE. LTD.,"Roles & ResponsibilitiesKey Responsibilities Responsible for the proper financial and management reporting of the Singapore business and relevant entities  Understand the business and operations of the I Can Read business. Assist in processing Supplier Invoices, key into Accounting system and making payment. Prepare payment vouchers and journal entries accurately. Assist in preparing all payments through on-line banking transactions / cheques before securing bank signatory approvals/signatures respectively. Assist in checking of staff claims against supporting document. Assist in checking petty cash reimbursement. Assist in extracting data from Point-of-Sales System, data sorting and mapping for month end closing. Assist in reconciling and agreeing intercompany balances within the Group and reporting on intercompany balances for month-end and year-end closing. Prepare balance sheet and financial schedules, maintain fixed assets register and bank reconciliation required for monthly closing. Assist in monthly closing and year end closing of the accounts on a timely basis and accurately.    Responsible to Support Audit   Prepare audit schedules and supporting documents for audit as directed. Assist to ensure that audit outstanding matters are cleared in a timely manner. Prepare and anticipate audit schedules and supporting documents in advance so that the audit process can be smooth and efficient. Loading of XBRL for Annual filing.  CenopSys  Be trained on the Finance module of CenopSys and ensure that appropriate finance reports are generated from CenopSys and used properly in the preparation of the accounts. Ensure that revenue recognition, deferred income, deposits and other balance sheet items in the accounts can be reconciled to CenopSys. Highlight issues and challenges relating to CenopSys on a timely basis.  Support in the Growth and Development of the Group  Work on special projects as assigned by Management.   Requirements Able to operate with a high level of integrity Able to manage timelines Able to work well with co-workers and be a team player Is proactive and takes initiative to resolve issues and/or highlight challenges Has good communication and interpersonal skills Sound technical skills ","TOTAL ENGLISH LEARNING GLOBAL PTE. LTD. is a Singapore headquartered English Language Training and Literacy education provider that owns and operates the ""I Can Read"" (ICR) brand across gorwth markets. The Company has over 70 centres in 6 native and non-native English speaking countries across Asia and is the marketing leader in reading and literacy.
English at I Can Read centres is taught through a trademarked and copy-righted methodology that has served over 150,000 students with a programme structured for students to acquire literacy skills like reading, spelling, grammar, public speaking, comprehension and creative writing.","CENTROPOD @ CHANGI, 80 CHANGI ROAD 419715","Fresh/entry level, Non-executive, Junior Executive","Part Time, Full Time",Accounting / Auditing / Taxation,4 applications,Posted 11 Jan 2019,Closing on 10 Feb 2019,Monthly,"$1,500-$2,400"
103,Senior BPC Consultant,CPM CONSULTING PTE. LTD.,"Roles & ResponsibilitiesSr. BPC Consultant – Planning, Budgeting & Consolidation   Applicant must be well experienced with SAP® in general and an expert in specific business-process areas. This position is integral in the performance of data migration activities for a specific process thread while driving communication with client SMEs and Business-Process Experts for data migration activities.   This position requires only physical activity associated with office routines, as well as the ability to travel to locations within APAC region.  This is a 100% travel position.  RequirementsBase Location:  Singapore   Primary Responsibilities:   Unit design of the specific planning area based on high level design of the overall solution Build and Test of the solution   The role will involve solution design and working with the team in delivering the BPC solution to our global customers. This role requires following skills and experience:    Mandatory skills  - SAP BPC 10.x Domain skills – CAPEX, OPEX, Headcount Planning, Driver Based Planning, Revenue Planning, Financial Statements Planning Good to have – Experience in SAP BI-IP, BW and Exposure in SAP modules Relevant year of experience – 5 years Type of projects worked  – Minimum two end-to-end BPC implementation project Overseas exposure – it will be considered as a plus point for candidate    Candidate should possess good soft skills as mentioned below:    5-7 Yrs of relevant experience Should possess excellent problem solving, and is able to work effectively in a less structured environment and manage time Excellent verbal and written communication skills Should be able to coordinate with onsite/ functional/development teams independently Willing to travel to the customers locations on need basis outside of Singapore ","CPM Consulting, a BackOffice Associates LLC Company, provides professional consulting services by aligning, designing, and implementing SAP solutions for business planning and financial consolidation, business intelligence and analytics, technology innovation and creative solution delivery with exclusive focus on Enterprise Performance Management.
 ",78 SHENTON WAY 079120,Professional,Permanent,Consulting ,4 applications,Posted 11 Jan 2019,Closing on 10 Feb 2019,Monthly,"$7,000-$9,000"
104,Accounts Assistant,CERAMIQUE AESTHETICS PTE. LIMITED,"Roles & ResponsibilitiesThe Accounts Executive/Accounts Assistant reports to the Accountant to support the finance department in carrying out the responsibilities of the accounting department. He/She covers duties such as work that is specific to accounts receivable, accounts payable, tax filing, data compilation, billing, payroll or other accounting tasks. He/She works specifically with accruals, fixed assets accounting or the monthly and yearly finalisation of accounts for audit purposes. He/She assists with the preparation of trial balance, basic financial statements and simple consolidated financial statements. He/She may be called on to participate in ad-hoc finance-related projects and systems testing when necessary. • Handle AP duties, including processing of invoices, staff reimbursement claims and preparation of payments to local and overseas suppliers to ensure payments are executed in timely manner • T&E processing and reconciliation • Prepayment and Accruals • Month end reconciliation • Handle AR reconciliations and credit control collections • Inventory reconciliation • Bank reconciliation • Assist in month end close processing and reporting • Data Entry, invoicing, filling and documentation. • Timely and accurate of monthly CPF submssions, Staff Payroll and annual IR8 submission, • Quarterly GST Submissions, • Generate reports from Xero and POS system. • Provide administrative support and other add-hoc duties as assigned.Requirements Nitec / Certificate, Diploma in Finance/Accountancy or equivalent. At least 1 Year(s) of working experience in the related field is required for this position. Knowledge of Xero accounting system, proficiency in MS Word and ExceL Independent, meticulous, resourceful and analytical in nature. Strong team player with positive attitude and a strong sense of responsibility Able to commence within short notice preferable  Location: Town, near MRT To apply, please email your detailed CV in MS Word format to accounts@ceramique.com.sg with the following details inside your CV for faster processing:  Reasons for leaving for each past and current employment Salary drawn for each past and current employment Expected salary Earliest availability date  We regret that only short-listed candidates will be contacted shortly.","Ceramique Aesthetics is a one-stop expert solutions for your skin, face and hair needs. Through advanced, technology and using organic-grade products, we are committed to helping our customers create their masterpiece look and feel in their best.","THE CENTRAL, 8 EU TONG SEN STREET 059818",Fresh/entry level,Part Time,Accounting / Auditing / Taxation,9 applications,Posted 11 Jan 2019,Closing on 10 Feb 2019,Monthly,"$600-$1,800"
105,Assistant Manager - Procurement,BRIDGESTONE ASIA PACIFIC PTE. LTD.,"Roles & Responsibilities Supervise, monitor, review and improve procurement process of materials and etc. Secure volume based on GCs requirement Manage DMC under the budget(Total cost for each material ) Support make a budget for each GC(Related to cost variance = Make Index for all GC) Make future allocation(strategy) for each material which handled by her with BSJ Monitor, collect and record related data and create data structure and repository to store intelligence information. Manage and maintain vendors/suppliers relationship according company guideline. Lead and manage the team. Coach and support team members to deliver as per planned. Maintain suppliers/customers/vendors relationship Ensure Safety, Health and Environment within the workplace. Ensure collaboration and support company as per business requirement.     Requirements University degree in business, engineering with advanced or graduate degree preferred. Min. 6 years in procurement function or equivalent of proven experience in procurement and contract management. Possess network of material suppliers in automotive or related industries. Ability to lead the team in order to deliver as per defined targets. Experience in multicultural environment and ability to work with remote teams. Possess “CAN-DO” attitude  Proficiency in English at min. of TOEIC = 700 points.      ",BRIDGESTONE ASIA PACIFIC PTE. LTD.,83 CLEMENCEAU AVENUE 239920,Manager,Permanent,Purchasing / Merchandising,37 applications,Posted 11 Jan 2019,Closing on 08 Feb 2019,Monthly,"$7,500-$9,000"
106,Buyer,BRIDGESTONE ASIA PACIFIC PTE. LTD.,"Roles & Responsibilities Supervise, monitor, review and improve procurement process of raw material Secure volume based on GCs requiremhe budget(Total cost for each material ) Support make a budget for each GC(Related to cost variance = Make Index for all GC) Make future allocation(strategy) for each material which handled by her with BSJ Monitor, collect and record related data and create data structure and repository to store intelligence information. Manage and maintain vendors/suppliers relationship according company guideline. Coach and support team members to deliver as per planned Ensure Safety, Health and Environment within the workplace. Ensure collaboration and support company as per business requirement. Requirements University degree in business, engineering with advanced or graduate degree preferred. Min. 4 years in procurement function or equivalent of proven experience in procurement. Possess network of material suppliers in automotive or related industries. Ability to lead the team in order to deliver as per defined targets. Experience in multicultural environment and ability to work with remote teams. Possess “CAN-DO” attitude  Proficiency in English at min. of TOEIC = 700 points. ",BRIDGESTONE ASIA PACIFIC PTE. LTD.,83 CLEMENCEAU AVENUE 239920,Executive,Permanent,Purchasing / Merchandising,24 applications,Posted 11 Jan 2019,Closing on 08 Feb 2019,Monthly,"$3,800-$4,800"
107,Senior Process Engineer,CHIYODA SINGAPORE (PTE.) LIMITED,"Roles & ResponsibilitiesCore Accountabilities / Responsibilities  Leads a team of Engineers in project execution and tender document preparation. Supports Principal Engineer in project execution and tender preparation. Be responsible to conduct quality reviews of the process deliverables and schedule control of contracted projects Meets project schedule by working with productivity and resource optimization, both for Tender and Contracted Projects. Performs trouble shooting activities such as operating data analysis and preparation of counter measure Prepares engineering deliverables meeting project requirements with accuracy.  Expected deliverables include PFD, P&ID, UFD, equipment datasheet, cause and effect diagram, safeguarding documents, control philosophy, operation manuals and process documents to other functionals. Participates in safety review meeting and clarification meetings with Client as instructed by Lead Engineer Ensures compliance to Chiyoda Singapore (Pte) Limited’s SHE requirements Participates in Startup, commissioning and trouble-shooting of plants, data collection, validation, performance test verification.  Technical Knowledge / Skills / Competencies  Familiar with process simulation / hydraulic / heat exchanger rating software such as HYSYS, PRO II, HTRI, PIPENET, FLARENET to execute various process calculations.  Understands flow and development stages of P&ID and is competent to prepare P&ID meeting project requirements. Experience in surge analysis studies will be a valuable advantage. Conversant with Engineering standards such as API, ASME, Singapore codes and standards Conversant with Client’s standards such Shell’s DEP, ExxonMobil’s GP and DP  Behavioral Skills / Competencies  Writes clear, precise technical reports for engineering deliverables Applies high standards to own work and ensure work is submitted in a complete manner within required timeline. Takes initiative to clarify doubts with lead engineer and other engineering disciplines Takes initiative to investigate and research on new and unknown engineering areas and contributes to group sharing sessions. Participates actively in assigned teams and delivers appropriate deliverables. Communicates clearly and concisely with team members to ensure a complete flow of required information. Requirements Bachelor Degree in Chemical Engineering At least 7-10 years in execution of process design or plant experience. ","Chiyoda Singapore provides services for feasibility studies, total engineering, procurement, construction management and consultation for Oil & Gas sectors.",14 INTERNATIONAL BUSINESS PARK 609922,Professional,Permanent,Engineering,6 applications,Posted 11 Jan 2019,Closing on 10 Feb 2019,Monthly,"$5,000-$5,500"
108,Implementation Engineer,TOOKITAKI HOLDING PTE. LTD.,"Roles & ResponsibilitiesAbout Tookitaki Tookitaki is providing enterprise software solutions that create sustainable compliance programs. We are innovating the USD 100 billion regulatory compliance space by moving beyond rules based applications and introducing software solutions to maximize efficiency and reduce risks in these processes. Our mission is to provide machine learning powered regulatory compliance solutions that are audible scalable and actionable. Incorporated in Nov 2014 in Singapore, the company is led by a core team with cumulative 30-years’ experience in finance and machine learning. We are backed by institutional investors - Jungle Ventures, Spring Seeds (Singapore Government) and have raised USD $4.2 mil as part of Series A financing. In regulatory compliance, we currently focus on 2 areas - anti-money laundering and reconciliation. Our two products Alerts Management Suite (AMS) and Reconciliation Management Suite (RMS) cater to alerts management for anti-money laundering and exception management for reconciliation. Tookitaki’s accolades include:  First Place at the Inaugural Monetary Authority of Singapore (MAS) FinTech Awards in 2016 for Most Innovative Companies in the Regulatory Compliance Space. Top 7 AI Companies in APAC / Top 21 AI Companies in the World (2017) by Medici for Leading Companies Applying AI to Build Next-Gen Financial Services Solutions. 1 of Only 4 Companies to Achieve Accreditation@SGD from Singapore’s Infocomm Media Development Authority (IMDA) in the Compliance Tech category within Data Analytics / Artificial Intelligence (2017). The Hottest Fintech Companies in Singapore in 2017 (FinTech News Singapore) 1 of Only 8 Graduates from FinLab (2017), An Innovation Accelerator Joint Venture Between United Overseas Bank (UOB) and SGInnovate. 1 of Only 8 Graduates from Nomura’s FinTech Accelerator Program (2017). E27’s Top Startups in the Singapore AI Scene (2017). 1 of Only 8 Startups Selected by Societe Generale’s Accelerator Program (2016).  DevOps Engineer            We are looking for a Devops engineer to join the engineering team and help us deliver the big data enterprise stack to our clients. The candidate is expected to own the build creation, packaging, deployment and setup at client site, and providing the necessary support. The candidates are expected to be at the client’s place for end to end delivery of the project.Requirements 2 to 3 years of DevOps experience managing the big data application stack including HDFS, YARN, Spark, Hive and Hbase. Deeper understanding of all the configurations required for installing and maintaining the infrastructure in the long run. Experience setting up high availability, configuring resource allocation, setting up capacity schedulers and configuring data level ACLs using Ranger, Sentry etc. Experience working with and supporting middle layer technologies including web servers (httpd, ningx), application servers (Jboss, Tomcat) and database systems (postgres, mysql). Experience setting up enterprise security solution including setting up active directories, firewalls, SSL certificates, Kerberos KDC servers, etc. Experience supporting on-premise solutions as well as on cloud - AWS and Azure. Experience working with containerized infrastructure and orchestration. Experience with one or more automation tools - like Ansible, Teraform etc. Experience working with CI / CD tools like Jenkins and various test report and coverage plugins. Experience working with and supporting Java and Python based tech stacks would be a plus. Strong communication and interpersonal skills.  Job Perks  An uncapped variable compensation package with unlimited upside! Laptop of your choice (Mac or Windows). Flexible working hours - everything is results-oriented. Work at an award-winning organization in the hottest space in tech - artificial intelligence and advanced machine learning.     ",No information added.,"HIGH STREET CENTRE, 1 NORTH BRIDGE ROAD 179094","Professional, Executive",Full Time,Information Technology,4 applications,Posted 11 Jan 2019,Closing on 10 Feb 2019,Monthly,"$7,000-$9,000"
109,Product Manager,TOOKITAKI HOLDING PTE. LTD.,"Roles & ResponsibilitiesAbout Tookitaki Tookitaki Holdings is providing enterprise software solutions that create sustainable compliance programs. We are innovating the USD 100-billion regulatory compliance space by moving beyond rules-based applications and introducing software solutions to maximize efficiency and reduce risks in these processes. Our mission is to provide machine learning-powered regulatory compliance solutions that are auditable, scalable and actionable. Incorporated in Nov 2014 in Singapore, the company is led by a core team with cumulative 30-years’ experience in finance, Machine Learning and Big Data Analytics. We are backed by institutional investors – Jungle Ventures and Spring Seeds (Singapore Government) – and have raised USD $4.2 million as part of Series A financing. In regulatory compliance, we currently focus on two areas: anti-money laundering and reconciliation. Our products Alerts Management Suite (AMS) and Reconciliation Management Suite (RMS) cater to alerts management for anti-money laundering and exception management for reconciliation. Tookitaki’s accolades include:  First Place at the Inaugural Monetary Authority of Singapore (MAS) FinTech Awards in 2016 for Most Innovative Companies in the Regulatory Compliance Space. Top 7 AI Companies in APAC / Top 21 AI Companies in the World (2017) by Medici for Leading Companies Applying AI to Build Next-Gen Financial Services Solutions. 1 of Only 4 Companies to Achieve Accreditation@SGD from Singapore’s Infocomm Media Development Authority (IMDA) in the Compliance Tech category within Data Analytics / Artificial Intelligence (2017). The Hottest Fintech Companies in Singapore in 2017 (FinTech News Singapore) 1 of Only 8 Graduates from FinLab (2017), An Innovation Accelerator Joint Venture Between United Overseas Bank (UOB) and SGInnovate. 1 of Only 8 Graduates from Nomura’s FinTech Accelerator Program (2017). E27’s Top Startups in the Singapore AI Scene (2017). 1 of Only 8 Startups Selected by Societe Generale’s Accelerator Program (2016).  Roles & Responsibilities Defining, communicating and owning the product plan from conception to launch Analyzing the results of a launch and creating plans to iterate and build new features Ruthlessly prioritizing features based on business impact and available resources Proactively filling communication gaps among all team members – Good communication solves half the problem Nurturing and inspiring top-performing team members even without direct authority Contributing to technical conversations around engineering solutions in pace with deadlines Driving product research priorities for strategically important projects  RequirementsREQUIREMENTS: Bachelor’s degree (preferably in either computer science or a quantitative domain (math/stats) and MBA 4+ years of relevant Product Management experience, handling B2C or B2B solutions 7+ years of overall experience (Software engineering experience prior to product management is preferred) Must have ample experience in the ML/ Data Science space Experience in communicating technical concepts to a non-technical audience Technical expertise and the ability to understand, question and challenge software implementation decisions and priorities Passionate to learn more about the industry and ability to adapt to a dynamic research and development environment A bold, optimistic and result-oriented personality: We are coming to work every day challenging the status quo, and we’re looking for people who are comfortable asking bold, quirky questions, along with the mental resilience to know we’re just at the start of a long journey Track record of successfully launching software products from 0 to 1 on a large scale Comfortable rolling up the sleeves and working across functions Comfortable working in a rapidly changing environment where ambiguity and short turnaround schedules are the norm Experience with products in ML/Big Data/Fintech",No information added.,"HIGH STREET CENTRE, 1 NORTH BRIDGE ROAD 179094",Middle Management,Full Time,Information Technology,17 applications,Posted 11 Jan 2019,Closing on 10 Feb 2019,Monthly,"$10,000-$12,000"
110,Global Pricing Manager,SEACO ASIA PTE. LTD.,"Roles & ResponsibilitiesSupport Business Directors in pricing, business operation, analysis and asset management.  Develop and maintain financial models used for pricing and decision making in maximizing the asset value of our fleet. Produce data and reports to analyse and control the business.     Reports to: Vice President, Dry Freight, Specials, 3PFM & Pricing.   Location: Singapore.   Areas Covered: Global. Travel as required.    Key Relationships: Product team, Sales, Operations, Product Engineering, Senior Management Team.   Key Tasks and Activities: Pricing  Pricing for operating and finance leases, finance leases, purchase options, sales ex-lease, repair program. Financial analysis for Purchase and Lease Back deals. Development, maintenance and regular update of cash flows forecasting models. Special projects: Container trading, tank re-manufacturing. Prepare data for monthly pricing meeting.     Fleet Analytics  Update and analyse trends in our fleet, including redeliveries, per diem, utilization, vintage, sale units.     Lease Expiry and Renegotiations  Pricing for re-negotiation of expiring leases.     3rd Party Fleet Management  Calculate portfolio profitability.     Reporting  Monthly reporting of deals concluded. RequirementsQualifications Required: Bachelor’s Degree in Business or Economics desirable. Key Skills/Knowledge Required:  Good team player. Strong analytical and Excel modelling skills. Proficient in Financial / Accounting knowledge. Strong IT literacy, especially data analysis & manipulation. Good written and spoken English language skills. Ability to work unsupervised, organise/ prioritise own workload & work to deadlines. Commercial awareness of customer-supplier dynamics. Experience of working in a multicultural, global setting with maritime/logistics experience a benefit. ","SEACO ASIA PTE. LTD.
Seaco is one of the world's leading container leasing companies. With a fleet of around one million TEU, Seaco offers the widest range of container equipment available from any leasing provider to customers in over 80 countries. This includes standard dry freight containers, reefers, tanks, swapbodies, flatracks, open tops and the two pallet-wide SeaCell container.","FUJI XEROX TOWERS, 80 ANSON ROAD 079907","Junior Executive, Senior Executive","Permanent, Full Time","Accounting / Auditing / Taxation, Marketing / Public Relations ",33 applications,Posted 11 Jan 2019,Closing on 10 Feb 2019,Monthly,"$7,000-$9,000"
111,Total Rewards Manager,TAN CHONG & SONS MOTOR COMPANY (SINGAPORE) PRIVATE LIMITED,"Roles & Responsibilities Working closely with the management and be responsible for the full spectrum of C&B activities as well as job design and evaluation analysis, and salary bench-marking Works with Regional Human Resources Team to assess competitive labour market trends Develops meeting materials for the Management including competitive data and plan design alternatives and implications Audits jobs for content and prepares job descriptions reflecting job responsibilities, activities, duties and requirements Assists in the development of incentive programs and the administration of performance review and merit-rating programs Other duties as assigned     RequirementsJob Descriptions  Min 5 years of work experience in compensation and benefits with proven technical knowledge of rewards and remuneration package A strong understanding of compensation best practices, current compensation trends, and market benchmark data; ideally across South East Asia Proven analytical skills, keen eye for detail, and have truly in-depth knowledge of Excel including building and maintaining complex models Strong consultative skills and the ability to build solid relationships with the managers and HR team Willing to work Alt Sats ",TAN CHONG & SONS MOTOR COMPANY (SINGAPORE) PRIVATE LIMITED,"TAN CHONG MOTOR CENTRE, 911 BUKIT TIMAH ROAD 589622",Manager,Full Time,Human Resources ,13 applications,Posted 11 Jan 2019,Closing on 10 Feb 2019,Monthly,"$3,500-$7,000"
112,Accounts Assistant,SKYLIFT CONSOLIDATOR (PTE) LTD,"Roles & Responsibilities• Learn in-house system (EDI) and perform data entry • Verification of Supplier invoices • Reconciliation of Accounts Receivable/Payable Reports • Prepare receipts and payments • Liaise with internal staff and suppliers for any dispute matters • Assist with month end closing • Prepare and generate reports • Any ad-hoc duties as assigned 8.30am-6pm weekdays, 8.30am-12.30pm only on last Sat of the month Workplace at 62 Ubi Road 1, Oxley Bizhub 2 S408734.Requirements• Minimum ‘N’ level education • Minimum basic accounting cert • Computer literacy • Fast learner & committed worker (On the Job training will be provided)","SKYLIFT CONSOLIDATOR (PTE) LTD
Skylift was established in 1977 with a focus on airfreight consolidation services. What started out as a 5-staff operations is currently operating with a staff strength of 80, meeting the supply chain needs of customers, by providing global inbound/outbound freight services, and in recent years, added warehouse distribution and inventory management in the stream of services offered.
Our full spectrum of freight forwarding and logistics services, can be specially catered to meet specific needs and requirements. These services and solutions encompass both air & ocean freight forwarding, 3PL solutions, cross-trade management, project cargo planning and execution, air & ocean charters, Hazardous goods management, aircraft-on-ground shipment execution, ship-spares handling and others. With our extensive network of agents and global experience, you can be rest assured that your freight forwarding and logistics needs will be well taken care of, thus enabling you to concentrate on your core business activity.","CARGO AGENTS BUILDING E, 7 AIRLINE ROAD 819834","Fresh/entry level, Non-executive",Permanent,Logistics / Supply Chain,6 applications,Posted 11 Jan 2019,Closing on 10 Feb 2019,Monthly,"$2,000-$2,300"
113,Senior Analyst,FIRST ABU DHABI BANK P.J.S.C. SINGAPORE BRANCH,"Roles & ResponsibilitiesJob Purpose: This role is to provide support in marketing, deal execution and handling clients’ day-to-day enquiries and transactional needs, including client service initiatives to help achieve the team’s overall objectives.  Key Accountabilities: Client and Market Analysis:  Gather market intelligence and conduct financial analysis on clients and their industries / markets to help identify potential opportunities and risks.    Day-to-Day Activities  Assist in the day-to-day administrative and transactional activities such as arranging client meetings, attending to client calls, documentation follow-up, updating pipeline and any other activities assigned by the team to ensure continuity of work and the delivery of effective and high quality outputs. Undertake ad-hoc duties as assigned by Managers. Provide continuous support for transactional and execution requirements, enquiries and documentation needs. Follow-up with other departments on credit / facility requests to ensure clients’ requests are met on timely manner. Carrying out industry / market research within the parameters provided and timely reporting / presentation of the findings. Assist to review facility documents and follow-up with clients to ensure that they submit renewed or missing documents on-time. Liaise with internal teams for efficient and timely execution of the transactions. Assist in preparation of reports & presentations. Assist to gather data whenever required.      Continuous Improvement  Identify opportunities for continuous improvement of systems, processes and practices while taking into account leading finance practices, improvement of business processes, cost reduction and productivity improvement.    Policies, Systems, Processes and Procedures  Follow all relevant FAB policies, processes, standard operating procedures and instructions so that work is carried out in a controlled and consistent manner.    MIS and Report  Assist in the preparation of timely and accurate statements and reports to meet the Department’s and FAB’s requirements, policies and standards. RequirementsQualifications & Experience: Knowledge & Experience:   Degree in Business, Accounting, Finance or relevant discipline. 3-5 years of working experience in corporate banking, syndications or similar area preferably managing client relationships. Basic working knowledge of lending and syndication. Awareness of market trends, industries and current affairs. Experience of working with Indian corporates and in Indian financial markets will be important. Experience in the entire credit process from deal acquisition up to conclusion and knowledge of Hindi will be a plus.    Skills:   Knowledge of the banking sector. Basic Knowledge in Credit risk and Financial Risk analysis. Ability to work under pressure and adjust quickly to changing priorities. Ability to analyse and research information. Good communication and interpersonal skills. Ability to work independently and collaborative as a team player. Computer, Powerpoint, Excel, Words and other banking software systems proficiency. ","FIRST ABU DHABI BANK P.J.S.C. SINGAPORE BRANCH
First Gulf Bank (FGB) and National Bank of Abu Dhabi (NBAD) have merged, establishing the largest bank in the UAE with $183 billion in assets.
FAB opened its international representative office in Singapore in May 2007, and in August 2009 it was upgraded to a Wholesale Branch, offering a full suite of world class financial products and services. We are uniquely positioned to serve as a trade and investment gateway between Asia Pacific region and the Middle East.
FAB Singapore has dedicated client service professionals with comprehensive industry knowledge and extensive local market experience and expertise, each able to offer customized innovative financial products and services that address the business requirements of corporations and financial institutions, especially in the areas of oil and gas, commodities and contractor financing.","UOB PLAZA, 80 RAFFLES PLACE 048624",Executive,Temporary,Banking and Finance,18 applications,Posted 11 Jan 2019,Closing on 10 Feb 2019,,Salary undisclosed
114,Technology Development Senior Engineer  /  Engineer  ( Process Integration ),STMICROELECTRONICS PTE LTD,"Roles & ResponsibilitiesAs a Technology Development Senior Engineer or Engineer in STM Singapore you will be responsible to:  Develop and qualify new discrete technology from design phase to full production Identify high risks process steps in failure mode effect and analysis (FMEA) and define action plan to mitigate risks Run simulation programs to identify process weakness and generate simulated solutions to resolve the problem Integrate all module processes and build process flows for DOE (design of experiments) lots Run DOEs to integrate and define BKM (best-known-method) processes for qualification Monitor inline lot movement to ensure project timeline is met Analyze engineering data and prepare engineering lot report for DOEs Prepare proper QA documents (FMEA, process flow, etc.) in accordance with QA spec Generate patents or academic papers Requirements Bachelor/Masters/PhD in Electronics/Electrical/Material Engineering At least 3 years’ relevant work experience Good understanding of semiconductor device physics Good analytical skill, data driven decision making skill Strong interest in technical research Good communication skill for regular interactions with other teams Fast learner, independent and able to work in a cross functional team Able to work in a fast paced environment ","About STMicroelectronics:
STMicroelectronics is a global semiconductor leader delivering intelligent and energy-efficient products and solutions that power the electronics at the heart of everyday life. ST’s products are found everywhere today, and together with our customers, we are enabling smarter driving and smarter factories, cities and homes, along with the next generation of mobile and Internet of Things devices. By getting more from technology to get more from life, ST stands for life.augmented.
  STMicroelectronics in Singapore:
STMicroelectronics established its operations in Singapore in 1969. Since then, the Company’s Singapore operations have grown dramatically, cementing ST’s place as a major industry player in Asia Pacific - the fastest-growing semiconductor market in the world.
Today, ST’s presence in Singapore comprises the regional front-end manufacturing and global back-end manufacturing headquarters; logistics hub; R&D; advanced IC design; application support; sales and marketing; and supply-chain management. ST employs approximately 4,600 people at its Singapore operations.
Technology that augments life:
ST’s products are found everywhere today, and together with our customers, we are enabling smarter driving and smarter homes, factories, and cities, along with the next generation of mobile and Internet of Things devices.",28 ANG MO KIO INDUSTRIAL PARK 2 569508,Senior Executive,"Permanent, Full Time","Engineering, Manufacturing",6 applications,Posted 11 Jan 2019,Closing on 10 Feb 2019,Monthly,"$3,500-$6,000"
