,title,company,description,company_overview,location,role,hours,industry,applications,posted,closing,salary_type,salary
280,Junior Accountant,COLLISION 8 PTE. LTD.,"Roles & ResponsibilitiesThe Junior Accountant is responsible for handling full set of accounts including Accounts Payable, Accounts Receivable and General Ledgers.   A summary of the responsibilities of this position are, and not limited to, as follows:  Post and process journal entries to ensure all business transactions are recorded Update accounts receivable and issue invoices Update accounts payable and perform reconciliations Assist in the processing of balance sheets, income statements and other financial statements according to legal and company accounting and financial guidelines Assist with reviewing of expenses, payroll records etc. as assigned Update financial data in databases to ensure that information will be accurate and immediately available when needed Prepare and submit weekly/monthly reports Assist senior accountants in the preparation of monthly/yearly closings and other ad-hoc accounting projects Requirements Education: Minimum Degree in Accountancy or its equivalen Experience: Minimum 2 years of experience in a fast-paced environment Familiar with Xero accounting software Able to work under pressure, to tight deadlines and juggle multiple tasks / projects Excellent knowledge of Microsoft Excel and Word (e.g. Pivot Table, VLOOKUP) ","We bring innovators together to ignite ideas, form alliances and shape the business world of tomorrow.","WOH HUP BUILDING, 217 UPPER BUKIT TIMAH ROAD 588185",Junior Executive,Permanent,Accounting / Auditing / Taxation,21 applications,Posted 16 Jan 2019,Closing on 15 Feb 2019,Monthly,"$2,800-$3,500"
281,Administrative Officer (Hospital Planning Development),MOUNT ALVERNIA HOSPITAL,"Roles & Responsibilities Provide administrative support to ensure efficient operation of the department. Maintains an efficient filing system (both soft and hard copies) for the department, including confidential and time sensitive material. Organise and schedule meetings and appointments, including logistic arrangements Maintain contact lists of suppliers and key stakeholders Support the coordination of financial and budget matters including budget planning and forecast and monthly reports Support the administration of asset and procurement management Compile statistics, conduct regular data analysis and prepare regular scheduled reports Performs any other duties as assigned by the Director. Requirements Diploma qualification in any discipline Prefer to have at least 1 year working experience in office environment Proficient in Microsoft Office (MS Excel and MS PowerPoint, in particular) Pleasant personality and passion for service excellence Strong organizational skills with the ability to multi-task, excellent time management skills and the ability to prioritize work Must be a team player ","Mount Alvernia Hospital is the first private Catholic-based not-for-profit acute care tertiary hospital. Our doctors from every medical specialty work together to care for patients, joined by common system and shared philosophy of ""serving all with love."" Established in 1961, the 335-bedded hospital is supported by more than 1,500 specialists covering about 28 specialties, with about 150 specialists locating their clinics within the hospital.   Through our outreach medical clinic, we serve over 70 communities in Singapore.","MOUNT ALVERNIA HOSPITAL, 820 THOMSON ROAD 574623",Fresh/entry level,Permanent,Healthcare / Pharmaceutical,41 applications,Posted 16 Jan 2019,Closing on 15 Feb 2019,,Salary undisclosed
282,Account Executive,AGI FREIGHT SINGAPORE PTE LTD,"Roles & Responsibilities Assist with matching and checking of supplier invoices, including follow up with operations and customer services Data entry in to customise system Prepare payment in cheque or GIRO and process of staff claims Maintain AP aging, checking on SOA Prepare cashflow statement and schedules Able to work within deadline and fast pace environment Other Ad-hoc duties as assigned Requirements Min Diploma in Accountancy or equivalent Min 2 years’ experience in Account Payable Knowledge of Singapore GST will be advantageous Detailed, meticulous and independent person with good inter-personal skills Able to start work immediately or within short notice ","Estalished in 1998 and based in Singapore, AGI Freight Singapore Pte Ltd has grown from a fourman start up to a robust team with 25 staff strength. Today AGI is a successful ad profitable multi-modal service provider with internationally linked partners accross America, Europe and Asia Pacific. With over 10 years in operations, we have developed extensive networks across the globe, covering in excess of hundreds locations globally. With networks as widespread as such and a multi-modal structure, we have the capability to provide our customers the total logistics solutions. Investing in both bonded and non-bonded warehouses, the logistics hub have enable us to provide one-stop solution to our increasingly growing base of global customers.",101 ALPS AVENUE 498793,Junior Executive,Full Time,Accounting / Auditing / Taxation,0 application,Posted 16 Jan 2019,Closing on 15 Feb 2019,Monthly,"$2,000-$2,600"
283,Senior Vice President Sales & Enterprise,REGUS MANAGEMENT SINGAPORE PTE. LTD.,"Roles & ResponsibilitiesPosition Summary This role is critical to our success in driving the growth of Enterprise sales. This role will be part of the Sales leadership team, reporting to the SVP for Sales. This person is fully accountable for the Enterprise P&L, driving top line revenue and market share growth. Responsibilities  Devise and deliver a dynamic sales strategy to achieve consistent growth. Transition existing piece-meal corporate business, into global accounts, increasing wallet share and establishing long term relationships. Personally, deliver sales through the development of key senior relationships with the largest Enterprise customers.  Recruit and motivate a World class, winning team. Champion a culture of personal accountability and delivery. Set clear expectations for a global team and coach and develop people to always achieve targets. Work with operations teams to ensure we deliver outstanding customer service in all customer interactions to drive renewals and incremental business. Drive international sales expansion in current and new markets based on data and insight.  Develop and drive the real estate broker strategy for global customers.  Ensure we keep ahead of the competition, brining insights and innovation back to IWG.  Ensure we have a winning proposition that means we consistently beat our competitors. Be a brand ambassador and a subject matter expert on the benefits of flexible working. Develop a deep understanding of each of our brands to demonstrate the advantages of a multi-brand approach.  Implement best practice to maximise forecasting accuracy and pipeline conversion.  RequirementsProfessional Skills & Experience  World class Enterprise Sales leader with an outstanding track record of building a team and consistently growing sales revenue. Has set and executed a sales strategy that has delivered market leading growth. Leads by example and has developed a culture of personal accountability with a strong loyalty to the team. Robustly manages performance and holds people to account. Develops strong cross functional relationships. Previously operated as part of the sales leadership team and made significant contributions to the success of the team.   Corporate Real Estate experience a strong advantage but not essential. Proven track record of developing sales pipelines from scratch and converting leads to sales. Highly competitive with a strong desire to win. Strong customer focus, able to create win-win scenarios.  Pro-active and hands on individual who takes ownership and responsibility for completing tasks. Strong work ethic, used to working in a demanding environment and out-performing their peers. Works at pace and able to cope with ambiguity and change.  Equally comfortable working on planning and strategy or doing hands-on delivery. Highly credible and strong track record of influencing at C-level. Demonstrable track record of winning large enterprise accounts. Outstanding written and verbal communication skills. Collaborative, a strong team player.  Strong analytics skills with the ability to analyse data to drive strategic decisions Good knowledge of Salesforce reporting tools and dashboards.   ","Regus is changing the way people work. As one of the world's largest providers of flexible workplace solutions, Regus allows solopreneurs, small business, remote workers and large global companies to work however, wherever, and whenever they need to. We operate in over 120 countries, 900 cities and 3000 locations, and we still think of ourselves as a high-growth start-up - opening one new centre around the world, every day!",,Senior Management,Full Time,"Real Estate / Property Management, Sales / Retail ",22 applications,Posted 16 Jan 2019,Closing on 15 Feb 2019,Monthly,"$20,000-$30,000"
284,Talent Development Executive (APAC),FOODPANDA SINGAPORE PTE. LTD.,"Roles & ResponsibilitiesDo you love food and convenience put together? Then you just might love foodpanda. foodpanda is the leading, on-demand food delivery company in the region, bringing thousands of your best loved restaurants online into your home or office - fast! We’re all about bringing on the smartest folks as we continue to grow with a fast-moving and agile environment and hire those who can thrive in a startup culture. We are looking for a highly-driven and motivated Talent Development Executive (APAC) to join our fast-growing regional team based here in Singapore. If you are looking for a place where you can gain hands-on exposure and create direct impact, then this may be the place for you!  The ideal candidate will have a track record working comfortably independently, whilst working closely with the functional teams. Responsibilities:   Work closely with the Regional Talent Development Manager to design, facilitate and conduct learning and development courses in the APAC region   Create and implement various learning methods companywide (e-learning courses, workshops and other trainings)   Maintain a keen understanding of training trends, developments, and best practices;   Evaluate individual and organizational development needs   Assess the success of development plans and help employees make the most of learning opportunities   Take ownership of initiatives, communicate requirements and timelines to stakeholders, and ensure high-quality training   Monitor and evaluate training program effectiveness, success and ROI periodically and report on them   Assist in developing and maintaining HR metrics: analyze business data to identify trends and recommend solutions to improve employee engagement, performance, compensation, and retention.   Responsible for planning the organization’s various conferences or summits   To handle all related administrative duties  RequirementsWhat we are looking for:   Bachelor’s Degree in Business Administration/HR focus or experienced applicants with diploma level or relevant qualification   Min. 2 - 3 years of relevant experience in the L&D function   Familiarity with e-learning platforms and practices including video design and e-learning design/development   Strong analytical and data, reporting skills   Prior experience in a start-up or ecommerce environment preferred with an ability to work in a fast-paced work environment and across all levels of the organization   Proficient in PowerPoint, Excel, Word and other Microsoft applications   Self-directed individual with strong communication, writing and presentation skills   Strong interpersonal skills with an ability to work well cross-functionally with an ability to build rapport with employees   Professional certification (e.g. ACTA) is a plus  ","Foodpanda is Singapore's fastest growing online food delivery platform. The venture is part of the Rocket Internet network - a global e-commerce company, which operates in various businesses around the world and has established brands such as Zalora, EasyTaxi and Lazada.
foodpanda/hellofood ventures are currently active in many regions across Africa, South America and South East Asia, and the platform has marked a presence in over 33 countries.
At foodpanda, we are interested in providing great opportunities for passionate individuals to learn all different aspects about a fast growing start-up and we are always keen to welcome new people into our team. It is an incredibly rare opportunity to work for a highly reputed international company, which offers you a challenging but fun and casual working atmosphere.
 ","GB BUILDING, 143 CECIL STREET 069542",Junior Executive,Full Time,Human Resources ,10 applications,Posted 16 Jan 2019,Closing on 15 Feb 2019,Monthly,"$3,000-$6,000"
285,Business Analyst (Risk domain),OPTIMUM SOLUTIONS (SINGAPORE) PTE LTD,"Roles & ResponsibilitiesBusiness Analyst Roles: We are presently seeking candidate for the position of Business Analyst on contract basis to engage in various projects related to Regulatory Reporting Systems, particularly in credit risk and market risk domain. Responsibilities include:  Requirement Gathering with the users, and understand the BRD Perform impact analysis on the existing system functionalities with respect to the new proposed changes. Create Functional Specification documents based on the BRD, prepare the data mapping specification documents, conduct functional walkthrough for the stakeholders, and obtain FS signoff. Prepare test cases and scenarios to be included in FS documents and to be used for SIT Perform SIT –conduct testing in SIT, register and track SIT issues, provide SIT signoff Support in UAT testing – responsible to investigate the issues raised in UAT, and to co-ordinate with users and developers during the UAT phase for all techno-functional queries. RequirementsQualifications & requirements    Minimum 5 years relevant experience as BA in Financial Domain Experience in Risk domain (Basel - credit risk or market risk) or in Regulatory Projects or Large Exposures desirable Good knowledge in financial market products is desirable Basic knowledge in Oracle SQL, PLSQL and Unix. Able to work independently with minimum guidance Have good communication skills (to work with various Teams including users) Able to organize and prioritize assignments in a fast-paced and deadline-oriented environment Good Team Player Experience in Moody’s Risk Authority is advantageous  Interested applicants please send cv to cindy@theoptimum.net UEN 199700895N",OPTIMUM SOLUTIONS (SINGAPORE) PTE LTD,"PLAZA 8 @ CBP, 1 CHANGI BUSINESS PARK CRESCENT 486025",Senior Executive,Contract,Information Technology,11 applications,Posted 16 Jan 2019,Closing on 15 Feb 2019,Monthly,"$8,000-$10,000"
286,"Operations Support Assistant, Cheque clearing dept (1 year contract @ Changi)",ALLEGIS GLOBAL SOLUTIONS (SINGAPORE) PTE. LTD.,"Roles & ResponsibilitiesAllegis Global Solutions is the exclusive Contingent HR services provider for one of the world’s leading banks. At Allegis Global Solutions we’re proud to be the leader in global talent solutions. We draw upon decades of industry expertise to develop innovative tools, products, processes and strategies focused on outcome. Moreover, we’re incredibly proud to have built a culture that empowers our people to make their mark while making deep connections that will last a lifetime. With our passion and culture for talent, we are truly transforming the way the World acquires talent. Our Client is one of the world's most international banks with over 1,100 branches, offices and outlets in 67 countries. They operate in some of the world's most dynamic markets and have been for over 150 years. More than 90 per cent of their income and profits are derived from Asia, Africa and the Middle East. Their brand promise, Here for good, underlines their distinctive approach.    To ensure that all local cheque clearing and related functions undertaken on behalf of the Bank and/or its customers are expeditiously and accurately executed so as to maintain a high standard of customer service, as well as to avoid any monetary loss. To assist the Clearing Team and ensure that the quality and delivery of all processes performed meet the minimum standards and requirement. To comply and adhere to the controls and procedures detailed in the DOI.  To maintain a positive working relationship with personnel of the other sections of the bank. Generic Responsibilities.    Ensure that processing and decision making as per the Department Operating Instructions manual and within the timeliness and accuracy standards specified. Continuous Improvement in Productivity to the standards prescribed for the Processes from time to time. Upholding the Values of the Group and Company at all times. Compliance with all applicable Rules/ Regulations of both in Country and Group Policies. Compliance with Group Money Laundering Prevention and Sanction Policies to the extent applicable and reporting all suspicious transactions to immediate Supervisors. Compliance with MAS 757 on Internationalization of SGD.      Key Responsibilities    To perform counter duties, sorting and scanning of cheques. To perform data entry ie amount, account number entry. To perform water mark check. To perform payee name validation where applicable To ensure all local cheques and related transactions are expeditiously processed and credited to customers’ accounts promptly and accurately and for correct value dates. To ensure that all control procedures on the local cheques clearing are effectively adopted to avoid any monetary losses due to unauthorized or wrongful credit. To work productively as a team. Assist in collating of statistics. Provide input / ideas / feedback in order to make improvements to procedures. To adhere strictly to Group Sanctions Policy and Procedures.  Any other Cheque Clearing activitiesRequirementsAt least 1 year of back office banking experience would be ideal Good communicator and attitude Teamplayer Able to work in Changi Business Park","Allegis Global Solutions is a full-service provider of integrated talent solutions. Through global RPO delivery models Allegis draws upon decades of industry expertise to design proven strategies, processes and innovative products that drive business results. They combine global awareness with regional insight to skilfully navigate the intricacies of different markets, servicing clients worldwide. Allegis Global Solutions is founded on a culture that is passionate about transforming the way the world acquires talent by delivering client-focused solutions that make a difference for businesses worldwide.","SUNTEC TOWER FIVE, 5 TEMASEK BOULEVARD 038985",Non-executive,Contract,Banking and Finance,1 application,Posted 16 Jan 2019,Closing on 15 Feb 2019,Monthly,"$1,500-$1,850"
287,Corporate & Investment Bank Summer Analyst,J.P. MORGAN SECURITIES SINGAPORE PRIVATE LIMITED,"Roles & ResponsibilitiesWhat You Can Expect  You'll work in partnership with our industry leading team, developing and executing the strategies that drive long-term business growth for our clients – providing comprehensive advice, raising capital and offering risk management expertise. “Teamwork is an integral part of my day-to-day life. In fact, every project involves a new team and dynamic environment – working on live deals, pitches and ad hoc requests."" - Maria, Analyst This 10-week program begins with five-days of orientation and training in Hong Kong, giving you key technical and practical knowledge you'll use throughout the summer. You'll analyze market data, build detailed financial models and prepare client presentations for mergers and acquisitions, leveraged buyouts and capital markets advisory. You'll also help manage client transactions from pitch to close under the mentorship of our senior leaders. You'll have the opportunity to sharpen your skills, build your professional network and potentially join the J.P. Morgan team full-time upon successful program completion.RequirementsWe're looking for individuals with the vision and initiative to develop and execute high-level strategic plans in collaboration with our clients around the world. Key Qualifications:  Minimum GPA of 3.2 out of 4.0 or equivalent Coursework in finance or economics a plus Excellent analytical, quantitative and interpretative skills Ability to thrive in a dynamic, collaborative work environment Highly adaptable, flexible and resilient  Excel, PowerPoint and Word proficiency","About J.P. Morgan
J.P. Morgan has been a leader in helping companies grow and markets develop throughout our history.  We collaborate across the globe to deliver the solutions and advice to meet our clients’ needs, anywhere in the world.  We operate in 100 countries and hold global leadership positions across our businesses. When you join J.P. Morgan you’ll be: working with a team committed to being the best; earning the trust of our clients; demanding excellence of yourself.
What makes this the best place to build your career? Because we’ll make the most of all your talents, not just your technical skills. We’ll challenge you, but we’ll also make being here as stimulating and diverse as your life is. You’ll be given the tools, training and support needed to help us keep doing first-class business in a first-class way, as we have for over 200 years. Our global platform allows you to have more mobility, choices and opportunities to contribute than you ever imagined. It all adds up to the perfect opportunity to take your career further with us.",,Fresh/entry level,Internship,Banking and Finance,15 applications,Posted 16 Jan 2019,Closing on 15 Feb 2019,Monthly,"$7,000-$12,000"
288,"Specialist, Business Development",APL CO. PTE LTD,"Roles & ResponsibilitiesBrief Description Reporting to the Head of Insights & Product Development in Liner Marketing Management Department. You will be required to analyse, identify and help to deliver on opportunities to grow APL’s business revenue streams: assist in formulating strategies and plans to develop new markets/businesses, in line with the organization’s revenue and market share objectives, and work with all stakeholders to realize the opportunities.      Key Result Areas  Develop accounts; acquire new customers and cross-sell or up-sell to existing accounts. Identify and qualify opportunities with target accounts Develop plans to meet customers’ unmet or underserved needs Interface with front line offices to understand requirements and other internal stakeholders as required    Key Accountabilities  Collect, analyse data and size up market opportunities. Assist in development and reporting of competitive market analysis and models to support new businesses. Develop, identify and qualify new business development opportunities through various lead sources including sales teams and other sources. Assist in development of supporting materials and tools, including guidance to marketing communication team on collaterals and activities to support business development Work collaboratively to relay requirements and expectations to IT if applicable on enhancements required to support new business opportunities Drive marketing campaigns to create awareness and interest in new businesses and drive pipeline for sales teams Perform other on demand analysis and reporting as required.   RequirementsRequirements  Able to work in a team Ability to interpret numerical and written data, identify trends, provide insights and recommendations Proficient in using data in marketing planning: to develop customer value propositions, competitive positioning Able to work independently, managing multiple initiatives and projects simultaneously Strong commercial focus - ability to present key findings relevant to the business Able to deal with ambiguity and uncertainty Able to work under pressure and tight timeline Preferable with a business degree from a reputable university Knowledge of transportation/shipping industry ","APL, one of the world’s leading ocean carriers, offers more than 90 weekly services and call ports in over 50 countries worldwide. We provide container transportation through our international shipping network which combines high-quality intermodal operations with advanced technology, equipment and e-commerce.
APL  is part of the CMA CGM Group, a leading worldwide shipping group founded in 1978 by Jacques R. Saadé. CMA CGM has a global presence thanks to its numerous vessels calling various ports all over the world. CMA CGM has grown continuously, and has been constantly innovating to offer its clients new sea, land and logistics solutions. Headquartered in Marseilles, the Group has employees all over the world in hundreds of agencies.
With over 160 years of experience, APL has the knowledge and the expertise to help our customers grow their businesses and negotiate in an increasingly complex and ever-changing global marketplace – whether that is venturing into new territories or growing in already developed markets. ","THE METROPOLIS, 9 NORTH BUONA VISTA DRIVE 138588",Senior Executive,Permanent,"Consulting , Customer Service, Logistics / Supply Chain, Others",10 applications,Posted 16 Jan 2019,Closing on 15 Feb 2019,Monthly,"$4,000-$6,000"
289,"Software Engineering Intern, Summer 2019 - Singapore",GOOGLE ASIA PACIFIC PTE. LTD.,"Roles & ResponsibilitiesCompany overview: Google is not a conventional company, and we don’t intend to become one. True, we share attributes with the world’s most successful organizations – a focus on innovation and smart business practices comes to mind – but even as we continue to grow, we’re committed to retaining a small-company feel. At Google, we know that every employee has something important to say, and that every employee is integral to our success. We provide individually-tailored compensation packages that can be comprised of competitive salary, bonus, and equity components, along with the opportunity to earn further financial bonuses and rewards. Googlers thrive in small, focused teams and high-energy environments, believe in the ability of technology to change the world, and are as passionate about their lives as they are about their work. For more information, visit www.google.com/careers. The area: Intern - Technical Google is and always will be an engineering company. We hire people with a broad set of technical skills who are ready to address some of technology's greatest challenges and make an impact on millions, if not billions, of users. At Google, engineers not only revolutionize search, they routinely work on massive scalability and storage solutions, large-scale applications and entirely new platforms for developers around the world. From Google Ads to Chrome, Android to YouTube, Social to Local, Google engineers are changing the world one technological achievement after another. The role: Software Engineering Intern, Summer 2019 - Singapore  Software Engineers at Google are researchers and developers who yearn to create and implement complex computer science solutions. Our engineers develop massively scalable, distributed software systems and also collaborate on multitudes of smaller projects that have universal appeal - this requires adept research skills and awareness, along with the ability to effectively interact and ask questions. You'll develop strong competencies with data structures and algorithms, along with a technical fascination for how things fit together. You need to have a solid foundation in computer science in order to consistently come up with new ideas, and to strive for a deeper understanding of our products and services as you work to continually improve upon them. We focus on being a collaborative, global organization consisting of engineers with the highest levels of technical depth, programming skills and a keen eye for quality.  This internship will run from between May 2019 to September 2019, for a consecutive 14 weeks. You must be able to intern within this timeframe. Responsibilities: - Specific responsibilities vary by project area.RequirementsMinimum qualifications: - Currently pursuing a BS, MS or PhD in computer science or a related technical field at a university in the same country/region of the session to which you are applying. - Experience with coding in C, C++, Java, JavaScript, Python, or another relevant programming language. - Experience in Computer Science. Experience with data structures, algorithms and software design. - Experience working in Unix/Linux environments. Preferred qualifications: - Typically within 12-18 months of completing a Bachelor's or Master's degree, or at any stage in your PhD. - Demonstrated passion and enthusiasm for coding, with the ability to showcase tech projects and to participate in computer science-related extracurricular activities. - Ability to work on projects related to mobile development, distributed and parallel systems, machine learning, information retrieval, natural language processing, networking, developing large software systems, and/or security software development.",GOOGLE ASIA PACIFIC PTE. LTD.,"MARINA BAY FINANCIAL CENTRE, 8 MARINA BOULEVARD 018981",Fresh/entry level,Internship,Engineering,9 applications,Posted 16 Jan 2019,Closing on 15 Feb 2019,Monthly,"$4,000-$6,000"
290,Corporate & Investment Bank Summer Analyst,J.P. MORGAN SECURITIES ASIA PRIVATE LIMITED,"Roles & ResponsibilitiesYou'll work in partnership with our industry leading team, developing and executing the strategies that drive long-term business growth for our clients – providing comprehensive advice, raising capital and offering risk management expertise. “Teamwork is an integral part of my day-to-day life. In fact, every project involves a new team and dynamic environment – working on live deals, pitches and ad hoc requests."" - Maria, Analyst This 10-week program begins with five-days of orientation and training in Hong Kong, giving you key technical and practical knowledge you'll use throughout the summer. You'll analyze market data, build detailed financial models and prepare client presentations for mergers and acquisitions, leveraged buyouts and capital markets advisory. You'll also help manage client transactions from pitch to close under the mentorship of our senior leaders. You'll have the opportunity to sharpen your skills, build your professional network and potentially join the J.P. Morgan team full-time upon successful program completion.RequirementsWe're looking for individuals with the vision and initiative to develop and execute high-level strategic plans in collaboration with our clients around the world. Key Qualifications:  Minimum GPA of 3.2 out of 4.0 or equivalent Coursework in finance or economics a plus Excellent analytical, quantitative and interpretative skills Ability to thrive in a dynamic, collaborative work environment Highly adaptable, flexible and resilient  Excel, PowerPoint and Word proficiency","About J.P. Morgan
J.P. Morgan has been a leader in helping companies grow and markets develop throughout our history.  We collaborate across the globe to deliver the solutions and advice to meet our clients’ needs, anywhere in the world.  We operate in 100 countries and hold global leadership positions across our businesses. When you join J.P. Morgan you’ll be:  working with a team committed to being the best; earning the trust of our clients; demanding excellence of yourself.
What makes this the best place to build your career? Because we’ll make the most of all your talents, not just your technical skills. We’ll challenge you, but we’ll also make being here as stimulating and diverse as your life is. You’ll be given the tools, training and support needed to help us keep doing first-class business in a first-class way, as we have for over 200 years. Our global platform allows you to have more mobility, choices and opportunities to contribute than you ever imagined. It all adds up to the perfect opportunity to take your career further with us.",,Fresh/entry level,Contract,Banking and Finance,21 applications,Posted 16 Jan 2019,Closing on 15 Feb 2019,Monthly,"$7,000-$12,000"
291,"Manager, Creator and Artist Programs - Youtube",GOOGLE ASIA PACIFIC PTE. LTD.,"Roles & ResponsibilitiesRole: As the APAC Program Manager for Creator and Artist Programs, you will design, deliver and evaluate the APAC offering of creator events, workshops and programs with rigor. You will partner with cross-functional teams such as Marketing and Spaces to deliver a program of events in APAC that help Creators and Artists grow their audiences and content, while optimizing return on investment. Leveraging your analytical and project management skills, you will help define, apply and track operational solutions, global processes and analytics frameworks/methodologies related to YouTube creator events. Area: The YouTube Creator and Artists Programs team provides program management across Creator and Artist Development (CADev) Programs. Fast-paced, dynamic and proactive, program managers on the team focus on project management to support YouTube’s key operational priorities and drive actionable insights. You will apply critical thinking to make recommendations and inform major business decisions. Responsibilities:   Manage overall program strategy and budget, day-to-day execution, and measurement and reporting, lead all APAC program communications and recommendations to management.   Work with cross-functional partners, including Marketing, YouTube Spaces, and Direct Partnerships, to ensure successful design and execution of APAC creator events by providing thought leadership, program management and analytical insights.   Operationalize global events and programs framework in-region, including Creator and Artist Development events, activation and acquisition events, and cross-functional development programs.   Provide thought leadership and analyze incoming data to create insights for APAC CADev Strategy including market reviews, working closely with EAPAC CADev leadership.  RequirementsMinimum Qualifications:   BA/BS degree or equivalent experience.   2 years of experience involving each of the following: program management experience, leading cross-functional and global teams to deliver on key milestones within budget.   Experience in defining key success measures and track progress against, effectively evolving the programs based on learnings and critical analysis.   Preferred Qualifications:   MBA degree.   Experience in consulting.   Experience in event planning and management along with excellent people management and communication skills.   Program/curriculum design and management experience.     Operational reporting and measurement experience.   Effective analytical,, data visualization, critical thinking skills.   ",GOOGLE ASIA PACIFIC PTE. LTD.,"MARINA BAY FINANCIAL CENTRE, 8 MARINA BOULEVARD 018981",Executive,Full Time,Marketing / Public Relations ,13 applications,Posted 16 Jan 2019,Closing on 15 Feb 2019,Monthly,"$14,000-$15,000"
292,Product control,KELLY SERVICES (SINGAPORE) PTE. LTD.,"Roles & Responsibilities Monitor developments in the regulatory landscape including Basel 4 regulatory capital rules. Facilitate capital optimization discussions with Front-Office to increase Risk-Weighted Assets (RWA) and Net Stable Funding Ratio (NSFR) efficiency. Identify and analyse key factors driving the RWA and NSFR data of the bank under current and future Basel rules, and automate this analysis process. Refine the Funding Valuation Adjustments (FVA) methodology including automation of the computations on a more regular and sustainable basis. Other adhoc analysis projects Requirements Min 5 years of working experience in a relevant role or function Understanding of treasury markets and derivative products A good understanding of Basel / MAS 637 capital rules, and/or strong data analysis background Experience in the use of development tools such as Qlikview and languages such as Excel VBA will be advantageous Strong interpersonal and communication skills Nimble, able to work under pressure and interested in developing a career in a fast-paced and dynamic environment Strong control mind-set and positive work attitude ",KELLY SERVICES (SINGAPORE) PTE. LTD.,"ASIA SQUARE TOWER 1, 8 MARINA VIEW 018960",Middle Management,Contract,Banking and Finance,4 applications,Posted 16 Jan 2019,Closing on 15 Feb 2019,Monthly,"$10,000-$11,000"
293,"Marketing Manager, Performance Media - Singapore",GOOGLE ASIA PACIFIC PTE. LTD.,"Roles & ResponsibilitiesCompany overview: Google is not a conventional company, and we don’t intend to become one. True, we share attributes with the world’s most successful organizations – a focus on innovation and smart business practices comes to mind – but even as we continue to grow, we’re committed to retaining a small-company feel. At Google, we know that every employee has something important to say, and that every employee is integral to our success. We provide individually-tailored compensation packages that can be comprised of competitive salary, bonus, and equity components, along with the opportunity to earn further financial bonuses and rewards. Googlers thrive in small, focused teams and high-energy environments, believe in the ability of technology to change the world, and are as passionate about their lives as they are about their work. For more information, visit www.google.com/careers. The area: Marketing Know the user. Know the magic. Connect the two. At its core, marketing at Google starts with technology and ends with the user, bringing both together in unconventional ways. Our job is to demonstrate how Google's products solve the world's problems--from the everyday to the epic, from the mundane to the monumental. And we approach marketing in a way that only Google can--changing the game, redefining the medium, making the user the priority, and ultimately, letting the technology speak for itself. The role: Marketing Manager, Performance Media - Singapore Whether you're on a consumer product (like Gmail, Search, Maps, Chrome, Android) or a business product (Google Ads, AdSense, Google Marketing Platform, Analytics), you take part in a complete marketing experience as you lead every facet of the product's journey. From determining positioning, naming, competitive analysis, feature prioritization and external communications, you help shape the voice of the product and help it grow a consumer base. This means you work with a cross-functional team across Sales, corporate communications, legal, webmasters, product development, engineering and more. In this role, you'll be involved with product marketing strategy from beginning to end. Additional Role Description: As a Marketing Manager, you will join the Global Media Lab Team to support marketing Google products such as Play, Youtube, or Google Apps. You will be responsible for shaping and driving biddable programs to drive direct response and Brand awareness/consideration for Google. You will work closely with Product Marketing Managers (PMMs) to create advanced media plans to drive great content discoverability and conversion, ultimately resulting in a delightful user experience. Additionally you will work closely with Google’s central media team to help drive innovation in every media program we execute. Responsibilities: - Understand overarching marketing business objectives and strategy, and ensure these are translated into the direct response (DR) media campaigns. Be the day-to-day primary point of contact between Product Marketing Managers (PMM) and Essence for the marketing product. - Scale global DR programs, through best practice playbooks and sharing. Drive data-driven analysis and insights to improve campaign effectiveness and value to the business. - Lead customer experience testing and optimizations throughout the customer journey (ad creative, ad placement, landing page experience, conversion forms, post-conversion relationship, A/B and multivariate testing, etc). Collaborate with PMMs to manage tasks, deliverables and approvals needed to launch media campaigns. - Partner with the cross-channel leads for integrated campaign program development. Lead annual and quarterly forecasting, and provide updates on incremental opportunity. - Advocate for YouTube media wins across Google Marketing. Drive media learning agenda prioritizing tests and trails. Assist in identifying program objectives and advise on suitable measurement strategies.RequirementsMinimum qualifications: - BA/BS degree or equivalent practical experience. - 6 years of biddable and direct response media experience handling complex, large-scale campaigns; - Client-side and agency experience, handling large-scale, complex campaigns. Preferred qualifications: - Experience of using biddable media to acquire, engage, and nurture users throughout the funnel. - Experience in forecasting and managing to forecast. - Experience leveraging the following against your campaign goals: Biddable platforms to acquire your target audience at scale with efficiency; mobile tracking and attribution methodologies; Adwords, Doubleclick, Google Analytics and other 3rd party digital and mobile ad serving and tracking platforms. - Developed business acumen and consistent track record of creating management-level presentations. - Demonstrated analytical, program management and troubleshooting skills. Ability to use data to drive actionable insights.",GOOGLE ASIA PACIFIC PTE. LTD.,"MARINA BAY FINANCIAL CENTRE, 8 MARINA BOULEVARD 018981",Executive,Full Time,Marketing / Public Relations ,17 applications,Posted 16 Jan 2019,Closing on 15 Feb 2019,Monthly,"$10,250-$20,500"
