,title,company,description,company_overview,location,role,hours,industry,applications,posted,closing,salary_type,salary
112,SAP /  ABAP ALE-EDI,TOSS-EX PTE. LTD.,"Roles & ResponsibilitiesStrong hands on experience in EDI / ALE, ABAP proxies and Work Flow, core ABAP which includes reports using ALV, dialog programming, BDC, Layout sets, LSMW and Data dictionary, Object Oriented programming, User exits, Enhancement Points, BADIs and BAPI is a must, IDOC Error Handling using Work Flow   Requirements• Minimum of 6 years’ experience preferably with ECC 6.0 in logistic modules • Strong hands on experience in EDI / ALE, ABAP proxies and Work Flow • Strong experience on core ABAP which includes reports using ALV, dialog programming, BDC, Layout sets, LSMW and Data dictionary • Experience in Object Oriented programming, User exits, Enhancement Points, BADIs and BAPI is a must • Experience in IDOC Error Handling using Work Flow   ","Toss-Ex an associate company of a Singapore based Technology Group of companies committed to deliver Technology Consulting in IT Service, Payroll Outsourcing and Immigration Services. 

Toss-Ex provide customized solutions to business corporations by leveraging our existing strengths in technology integration, management know how and financial capital. Our consultants have a wealth of experience in management; technology deployment and business venture development to ensure maximum return on human capital and investment.

Recruitment:
Toss-Ex Pte Ltd (Licence No.11C5095) assist resource in industries like Technology & Oil and Gas Industries (Contract & Permanent staffing).

Toss-ex spent time and money on developing a unique candidate search tool, which enables us to source candidates more efficiently in social media.

Immigration:
Toss-Ex Pte Ltd (Licence No.11C5095) is Ministry of Manpower (MOM) licensed company can process all work pass behalf of the client as third party for employing company

IT Services:

Big Data/IoT Consulting
Capitalizing the data and combine integrate, store, manage, protect and analyse its insights into IoT data analytics for your business.

IT Executive Search (EXS) 
Toss-Ex engage suitable local and international candidates for Singapore based employers. EXS provides employment opportunities to mid and senior executive positions where the pool of candidates is limited and advertisements are not effective.

Why Toss-Ex?
Established Business
Strong financial strength and back-office support
Quality delivery business practices
HR talent development capability 
Experience business management team 
Professional Sales and Service staff

Industries Focus: 
• Information Technology 
• Telecommunications 
• Semiconductor
• Banking and Insurance 
• Oil & Gas","INCOME AT RAFFLES, 16 COLLYER QUAY 049318",Senior Executive,Contract,Consulting ,6 applications,Posted 17 Jan 2019,Closing on 16 Feb 2019,Monthly,"$5,500-$6,500"
113,Project Officer,NANYANG TECHNOLOGICAL UNIVERSITY,"Roles & ResponsibilitiesThe Centre for Research and Development in Learning at the Nanyang Technological University, Singapore ( CRADLE@NTU) seeks applications for the position of Project Officer for a 2-year term (renewable).  The Project Officer will be an integral member of a research lab that advances our research goals in developing pedagogical innovations in a university setting. He/she will be responsible for overseeing the day to day operations of research projects. This position requires task-orientation, excellent organizational skills, attention to details and accuracy, flexibility in responding to fluid situations, good interpersonal skills, as well as the ability to work independently.  Responsibilities The direct responsibilities of a Project Officer include: (1) coordinating project meetings and facilitating communication among project personnel, (2) developing and maintaining project operational procedures, training materials, and documents, (3) monitoring progress of research projects, (4) assisting in financial planning and monitoring project expenditure, (5) managing and maintaining project records, (6) coordinating project data collection, management, integrity, (7) assisting in the preparation and writing of progress reports, scientific presentations and abstracts, manuscripts and publications, and (8) other ad hoc administrative duties to support the research projects.     Contact For enquiries, interested applicants may write to cradle@ntu.edu.sg.   Application Please send your Cover Letter, Curriculum Vitae, and two letters of recommendation to cradle@ntu.edu.sg .   About Nanyang Technological University (NTU) Nanyang Technological University (www.ntu.edu.sg) is a research-intensive university currently ranked 11th globally (QS ranking), placed 1st in Asia and amongst the world’s best young universities. The university has colleges of Engineering, Business, Science, Humanities, Arts, & Social Sciences, and an Interdisciplinary Graduate School. NTU is also home to world-class autonomous institutes – the National Institute of Education, S Rajaratnam School of International Studies, Earth Observatory of Singapore, and Singapore Centre on Environmental Life Sciences Engineering – and various leading research centres such as the Nanyang Environment & Water Research Institute (NEWRI), Energy Research Institute @ NTU (ERI@N) and the Institute on Asian Consumer Insight (ACI).   About CRADLE@NTU CRADLE@NTU is a University-level research centre formed in 2014 to address the teaching and learning demands in NTU’s tertiary and continuing education courses. Its multi- and interdisciplinary research projects sit at the intersection of neuroscience, psychology, and pedagogy, and are directed toward the enhancement of educational practice and learning outcomes in NTU.Requirements Candidates with a relevant tertiary degree, preferably with experience in higher education, are invited to apply. Candidates who have experience managing or coordinating large scale research projects involving multiple personnel are preferred.   We regret that only shortlisted candidates will be notified.   ","World's Top Young University
A research-intensive public university, Nanyang Technological University, Singapore (NTU Singapore) has 33,000 undergraduate and postgraduate students in the colleges of Engineering, Business, Science, and Humanities, Arts and Social Sciences, and its Interdisciplinary Graduate School. NTU’s Lee Kong Chian School of Medicine was established jointly with Imperial College London.
Meteoric rise in international academic reputation ?
In 2018, NTU was placed 12th globally in the Quacquarelli Symonds (QS) World University Rankings. It was also ranked the world’s best young university (under 50 years old) by QS for the fifth consecutive year. In addition, NTU was named the world’s fastest rising young university by Times Higher Education in 2015.
In engineering and technology, NTU is ranked 5th worldwide in the QS World University Rankings by Subject 2018. With six schools, NTU’s College of Engineering is among the top nine globally for research output and the 5th most cited in the world (Essential Science Indicators 2017). ?
Mirroring this success is the College of Science, whose young chemistry department is ranked 10th among universities in the Nature Index 2018. Boosted by research at the Lee Kong Chian School of Medicine, NTU is also strengthening its foothold in areas such as biomedicine and life sciences.
The well-established Nanyang Business School is regularly featured among the leading business schools in Asia, with its MBA programme consistently rated top in Singapore since 2004 by The Economist.
Innovative learning
In higher education, NTU is driving new pedagogies so that millennials can learn more effectively in this digital age. Part of NTU's education strategy is the flipped classroom model of learning. The centrepiece of this new way of learning is The Hive, a groundbreaking learning facility that has been described by CNN as having redefined the traditional classroom. 
Innovative education initiatives also include signature programmes such as Renaissance Engineering Programme, CN Yang Scholars Programme, NTU-University Scholars Programme. Designed for high-achieving students, these programmes offer a multidisciplinary curriculum, guidance by top faculty, interdisciplinary and intensive research opportunities, overseas exposure, as well as dialogues with world-class scientists and industry leaders.?
Set up jointly with Imperial College London, NTU's medical school, is grooming a new generation of doctors to meet the healthcare needs of Singapore.
Research impact
Known for research excellence and technological innovation, NTU leads the top Asian universities in normalised research citation impact (Clarivate Analytics’ InCites 2016). In the 2018 Nature Index, NTU is placed 29th among the world's universities and first in Singapore.
NTU's five-year strategic plan, NTU 2020, builds on strong foundations of NTU 2015 and aims to propel NTU to greater heights of research excellence. The plan focuses on five key research thrusts – Sustainable Earth, Global Asia, Secure Community, Healthy Society and Future Learning. The areas leverage NTU’s diverse strengths, particularly its longstanding expertise in engineering, business and education, and the interfaces these have with various disciplines such as in healthcare, science and the humanities. NTU’s sustainability initiatives have clinched significant competitive research funding and the university is already a global leader in this area.","NANYANG TECHNOLOGICAL UNIVERSITY, 50 NANYANG AVENUE 639798",Non-executive,"Contract, Full Time",Sciences / Laboratory / R&D,18 applications,Posted 17 Jan 2019,Closing on 16 Feb 2019,Monthly,"$2,800-$4,200"
114,Data Platform Engineer,Company Undisclosed,"Roles & ResponsibilitiesUCARE. AI'S team of data scientists and technologists came together with one mission: to use data ethically to solve real world problems and improve lives by creating the most advanced artifical intelligence capable of making accurate predictions years into the future. We are looking for 3 top-notch Python Hackers, who are well-versed in Python, hand-crafting our high performance data platform and AI engine (AlgoServer) and fine-tuning our proprietary algorithms (AlgoPacks) working side-by-side with our data scientists.  Your primary focus will be the on-going development and the enhancement of our data infrastructure, ingesting and analyzing ""big data"" across myriad of data sources, including our frontend mApp. You also will be working closely with senior data scientists to deliver proprietary algorithms running at scale across our data platform sitting on top of Spark. Duties and responsibilities:  Writing modular, scalable and efficient code jointly developed with senior tech team on agreed architecture. Implementation of security and data protection while ingesting and analyzing ""big data"" Real-time integration of various data sources, ingestion (ETL- extract, transform and load) of data through our data pipes, and execution of algo packs delivering insights back to client's systems. Liaising with frontend developers/vendors to support the backend data platform. Create and maintain software documentation. Requirements Preferred background in Computer Science, Computer Engineering or related disciplines. 1-4 years of relevant working experience, especially in large-scale production environment.  Fresh graduates with strong Python skills are encouraged to apply. Excellent prgramming skill in one or more scripting languages.  Python (must), Scala, Java, JavaScript. Understanding of the threading limitations of Python. and multi-process architecture. Background in machine learning is advantageous.  Additional experience in Node JS and React Native would be great (but not necessary). Experience in any one of the following field is highly preferred: (i)cloud computing platform (ii) database management (No SQL preferred) (iii) distributed computing/lambda architecture (iv) Sparks and HDFS Prior startup or entrepreneurial experience would be a bonus Can-do attitude ",,,Senior Executive,Full Time,Information Technology,1 application,Posted 17 Jan 2019,Closing on 16 Feb 2019,Monthly,"$4,000-$8,000"
115,DATA  ANALYST,Company Undisclosed,"Roles & Responsibilities Identify valuable data sources and automate collection processes Undertake preprocessing of structured and unstructured data Analyze large amounts of information to discover trends and patterns Build predictive models and machine-learning algorithms Propose solutions and strategies to business challenges Present information using data visualization techniques Collaborate with engineering and product development teams Requirements Proven experience as a Data Scientist or Data Analyst Experience in data mining Understanding of machine-learning and operations research Experience using business intelligence tools and data frameworks Analytical mind with strong business acumen and problem-solving skills Excellent communication and presentation skills BSc/BA in Computer Science, Engineering or relevant field; graduate degree in Data Science or other quantitative field is preferred   ",,,Senior Executive,Full Time,Information Technology,8 applications,Posted 17 Jan 2019,Closing on 16 Feb 2019,Monthly,"$6,000-$7,500"
116,Senior Software Design Engineer,Company Undisclosed,"Roles & ResponsibilitiesWe are looking for 3 top-notch Software Engineers, who are well-versed in python, hand-crafting our high-performance data platform and AI engine, and fine-tuning our proprietary algorithms working side-by-side with our data scientists. Your primary focus will be the on-going development and the enhancement of our data infrastructure, ingesting and analyzing “big data” across myriad of data sources, including our frontend mApp. You also will be working closely with senior data scientists to deliver proprietary algorithms (algo packs) running at scale across our data platform sitting on top of Spark.  Writing modular, scalable and efficient code jointly developed with senior tech team on agreed architecture Implementation of security and data protection while ingesting and analyzing “big data” Real-time integration of various data sources, ingestion (ETL – extract, transform, and load) of data through our data pipes, and execution of algo packs delivering insights back to client’s systems Liaising with frontend developers/vendors to support the backend data platform Create and maintain software documentation Requirements Preferred Background in Computer Science, Computer Engineering or related disciplines although not necessary. Nontraditional acquisition of knowledge is not discriminated 1-4 years of relevant working experience, especially in large-scale production environment. Fresh graduates with strong Python skills are encouraged to apply. Excellent programming skill in one or more scripting languages: Python (must), Scala, Java, JavaScript. Understanding of the threading limitations of Python, and multi-process architecture. Background in machine learning is advantageous. Additional experience in Node JS and React Native would be great (but not necessary). Experience in any one of the following field is highly preferred: (i) cloud computing platform (ii) database management (NoSQL preferred) (iii) distributed computing/lambda architecture (iv) Spark and HDFS Prior startup or entrepreneurial experience would be a bonus. Can-do attitude ",,,Professional,Full Time,Information Technology,1 application,Posted 17 Jan 2019,Closing on 16 Feb 2019,Monthly,"$5,000-$10,000"
117,NVE Systems Media Engineer,Company Undisclosed,"Roles & ResponsibilitiesAs a NVE Systems Media Engineer within the Media Architecture Group/SSD Product Engineering at the company, you will be responsible for the sustaining engineering of Comapny's wide portfolio of system products. This is a key creative and development position where you will provide guidance and direction to improve the overall quality company products by applying system and component expertise. As such, you are expected to be proficient subject matter expert in system integration, system debug, data gathering and failure analysis. Successful candidates for this position will:  Work in a high-profile role within the Media Architecture Group/SSD Product Engineering providing sustaining engineering expertise for Company’s current portfolio of system products. Collaborate across various engineering groups in order to resolve system products customer issues along with manufacturing issues in a timely manner. Leverage and consult with advanced subject matter experts, to develop a broad knowledge base for local engineering groups. Drive media management, manufacturing, system quality data analysis and reporting. Support the development and optimization of system manufacturing firmware. Create tests, failure analysis processes, and methodologies that quickly and reliably produce media related solutions and results. Drive successful test and reliability engineering programs that advance solid state memory in Company’s system products. Set the bar for quality and excellence in product design and test methodologies for Company’s system products. Collaborate with NAND Functional Validation Team to developed well-crafted and targeted validation tests. Provide direction for SSD/Managed NAND and Component NAND test alignment and yield optimization.    Successful candidates for this position are typically capable of demonstrating:  Technical expertise on media and read channel integration. Leadership competency on a variety of projects and activities within the data storage industry. Successful product development results with data channels and data recovery. Experimental test development and data collection practices that enable the interpretation and presentation of results that guide decisions, advancing media and read channel development and failure analysis. Demonstrate meaningful, accurate, and timely feedback to engineering and business partners, positively impacting their function. Successful partnerships with internal and external subject matter experts, advancing product development outcomes and setting the direction for future system products. Effective communication and interaction with remote development, manufacturing, and quality teams; improving existing and future product performance Requirements Bachelor of Science (or higher) in Electrical Engineering (or a related field) with at least 7 years of experience and a minimum of 5 years of experience in the data storage industry. Hands-on experience and skill in developing algorithms, test scripts, as well as component level failure analysis of memory and error correction within a lab and/or production environment. The capability to clearly and succinctly document requirements and drive them into future Compnay system products. Demonstrate an understanding of the principles of computer architecture (hardware and software), including general system data integrity. Strong leadership skills and cross-functional collaboration, including experience as a subject matter expert in the area of storage media integration. Self-motivated and intense analytical skills, including a propensity to seek new solutions. Willingness and capability to travel both domestic and international. ",,,Non-executive,Permanent,"Engineering, Manufacturing",0 application,Posted 17 Jan 2019,Closing on 16 Feb 2019,Monthly,"$3,500-$7,000"
118,"First Vice President, Digital Channel Planning & Manager",Company Undisclosed,"Roles & Responsibilities Work closely with various teams across business partners such as Internet/mobile banking team, self-service channel, branch and social media analytics to understand their individual reporting tools and utilize that in developing Omni-channel reports and analysis across the region. Have a basic understanding of some programming language preferably SAS to take over existing reporting processes and enhance the presentation of business insight. Work with stakeholders to establish key performance indicators, benchmarks and targets across various projects. Provide data that drives business decisions at the country and group level. Provide proactive insights based on regular analyses and inquiries for performance against business objectives. Manage, prioritize, and respond to ad-hoc requests. Work with IT, vendors and partners to review and test analytics tool tagging for site changes, new site features, and initiatives to ensure data quality. Deliver recurring (daily/wkly/monthly) scorecards, dashboards, etc. used by all levels of UOB digital channels. Manage, organize, and present digital analytics data; establishing key metrics and KPI’s; and developing and delivering both regular and ad hoc reports and dashboards. Monitor and analyze effectiveness of new features, digital channel changes/initiatives, marketing campaigns/programs. Measure channel usability and effectiveness to optimize purchase funnel with the respective channel teams. Quickly identify causes and solutions to issues or unexpected results are identified in reporting. Willingness to go beyond just the traditional data queries and move on to understand digital analytics from a user experience perspective. Understand tagging structures and digital KPI’s used at UOB. Requirements Good degree from a recognized university. 8 to 10 working years banking experience. 1-2 years of experience in SAS programming, SQL and/or Visual Basis with strong Excel skills 1-2 years of experience in data warehousing and analytics. Exposure to digital analytics tools and KPIs would be desired but not required. Experience in the Retail industry or with multi-channel data desired. Any exposure to other data analytics platforms and tools a plus. Strong analytical skills with aptitude to work with large amounts of data. Strong Communication skills and able to provide meaningful reports to support business decisions. Able to multitask and meet deadlines.   ",,,Senior Management,Permanent,Banking and Finance,5 applications,Posted 17 Jan 2019,Closing on 16 Feb 2019,Monthly,"$11,000-$14,000"
119,Medical Sales Representative,Company Undisclosed,"Roles & Responsibilities You will sell our company's products and services, which include medical, dental and wellness devices, to a variety of customers including users, clinicians, healthcare institutions, general practitioners (GPs), hospital doctors, pharmacists and nurses. You will work strategically to increase the awareness and use of the company's products. You may be based in a specific geographical location and/or specialise in a particular product or medical area. You will have to make presentations and organise group events for healthcare professionals, as well as working with contacts on a one-to-one basis. You will be arranging appointments with doctors, pharmacists and hospital medical teams, which includes pre-arranged appointments or regular ‘cold’ calling; making presentations to doctors, practice staff and nurses in GP surgeries, hospital doctors and pharmacists in the retail sector. Presentations may take place in medical settings during the day, or may be conducted in the evenings at a local hotel or conference venue; organising conferences for doctors and other medical staff; building and maintaining positive working relationships with medical staff and supporting administrative staff; managing budgets (for catering, outside speakers, conferences, hospitality, etc.); keeping detailed records of all contacts; reaching (and if possible exceeding) monthly and annual sales targets; planning work schedules and weekly and monthly timetables. This may involve working with the area sales team or discussing future targets with the sales manager. Medical sales personnel have their own regional area of responsibility and plan how and when to target health professions; regularly attending company meetings, technical data presentations and briefings; keeping up to date with the latest clinical data supplied by the company, and interpreting, presenting and discussing this data with health professionals during presentations; monitoring competitor activity and competitors' products; maintaining knowledge of new developments in the Health Science Authority (HSA), anticipating potential negative and positive impacts on the business and adapting strategy accordingly; developing strategies for increasing opportunities to meet and talk to contacts in the medical and healthcare sector; staying informed about the activities of health services in areas that affect company’s product and services. Requirements University graduates, majoring in biology or health sciences preferred. At least 2 years solid working experience in sales industry. Good communication and presentation skills. Good spoken and written in English. Creative and with positive attitude. Responsible, well organized, willing to learn, hardworking and a good team player. Strength in negotiation and problem solving and ability to interact with decision makers at all levels Can work independently and under pressure. Proficient in MS office. Cheerful, positive, aggressive, responsible and a good team player. ",,,"Professional, Executive, Senior Executive","Part Time, Permanent, Freelance, Full Time, Internship","Healthcare / Pharmaceutical, Medical / Therapy Services",8 applications,Posted 17 Jan 2019,Closing on 16 Feb 2019,Annually,"$20,000-$60,000"
120,DATABASE ADMINISTRATOR,Company Undisclosed,"Roles & Responsibilities Design, develop, implement and maintain our core Oracle applications. Maintain our SQL / PLSQL processes. Ensure DB availability. Proactively manage and maintain security standards and controls. Actively seek to optimise and simplify our architecture. Take ownership of performance and capacity monitoring aspects of the DB. Execution of data migration jobs and scripts as required. Assist the infrastructure team in sizing hardware used for the DB. Support and collaborate with product developers. Contribute to the creation and maintenance of disaster recovery plans. Create a reliable backup strategy. Ensure database backups are appropriately executed and periodic restorations are exercised to ensure backup quality. Determine and document DB policies, procedures and standards. Performance testing and evaluation to ensure data security, privacy and integrity. Identification of bottle necks and deadlock issues. Ensure SLA's & operational KPI’s are met, working as necessary with internal and external support functions when major incidents occur. Requirements Ideally Oracle Certified DB Professional (OCP) with more than 3 years’ experience with Oracle, preferably in a lead role. Experience should include DB design (modelling and normalisation), capacity planning, performance tuning, storage management, back-up and recovery, managing schemas, report generation and DB clustering technologies. Operating system experience in Linux. Oracle management tools (Data Guard, RMAN, Data pump). Partitioning. Architecture design principles. Good problem solver, focused and dedicated developer with ability to work on your own as well as with a team. Hands on experience with DB standards and end user applications-translating capacity requirements into infrastructure deployment technology. Strong practical experience of ORACLE in a production RAC (ASM) environment (11gR2). Must be a self-starter with a strong attention to detail. Experience with an organisation with a key reliance on 24x7 reliability on its database. ",,,Senior Executive,Full Time,Information Technology,5 applications,Posted 17 Jan 2019,Closing on 16 Feb 2019,Monthly,"$6,200-$7,700"
121,Senior Manager,Company Undisclosed,"Roles & ResponsibilitiesThe Manager/Senior Manager uses data analytics and determines new strategies to make production processes more efficient to meet organisation's goals. He/She establishes, implements and manages projects to meet operational objectives. He/She manages his/her team resources and balances between production requirement and manpower resources to ensure organisation's sustainability. He/She integrates quality principles and methodology to enhance engineering performance within the organisation.In addition the Manager/Senior Manager evaluates the organisation’s approach towards a lean enterprise and uses data analytics for business insights identification. He/She drives innovation practices in the organisation and review manufacturing processes to reduce working capital and optimize inventory levels.As a people manager, the Manager oversees manpower, financial, training and resource planning deployment within the organisation. He displays a high level of organisational awareness and leadership skills by working in a consultative manner with other departments/sections within the organisation.Requirements ~ Analyse data for business insights identification. ~ Analyse production efficiencies. ~ Conduct interviews and make hiring decisions. ~ Determine priorities dynamically and set planning assumptions for work in progress levels by product, cycle time and yield. ~ Develop On-the-job training programme. ~ Develop workplace learning plan. ~ Evaluate organisations approach towards a lean enterprise. ~ Evaluate the sustainability of manufacturing process by preparing rough cut capacity plans. ~ Evaluate workplace safety and health management system for compliance and improvement. ~ Improve operation planning through use of big data and advanced analytics modelling. ~ Integrate quality principles and methodology to enhance engineering performance. ~ Lead change management in the organisation. ~ Manage balance between production requirement and manpower resources. ~ Manage innovation practises in organisation. ~ Manage manufacturing key metrics including loading, performance to commitments, on time delivery and bottlenecks. ~ Manage material requirements planning taking into account the sales forecast, production plan and production capacity. ~ Resolve workplace grievances and disputes. ~ Review manufacturing processes to reduce working capital and optimise inventory levels.",,,Senior Management,Full Time,Admin / Secretarial,3 applications,Posted 17 Jan 2019,Closing on 16 Feb 2019,Monthly,"$5,000-$7,000"
122,Manager,Company Undisclosed,"Roles & ResponsibilitiesThe Manager/Senior Manager uses data analytics and determines new strategies to make production processes more efficient to meet organisation's goals. He/She establishes, implements and manages projects to meet operational objectives. He/She manages his/her team resources and balances between production requirement and manpower resources to ensure organisation's sustainability. He/She integrates quality principles and methodology to enhance engineering performance within the organisation.In addition the Manager/Senior Manager evaluates the organisation’s approach towards a lean enterprise and uses data analytics for business insights identification. He/She drives innovation practices in the organisation and review manufacturing processes to reduce working capital and optimize inventory levels.As a people manager, the Manager oversees manpower, financial, training and resource planning deployment within the organisation. He displays a high level of organisational awareness and leadership skills by working in a consultative manner with other departments/sections within the organisation.Requirements ~ Analyse data for business insights identification. ~ Analyse production efficiencies. ~ Conduct interviews and make hiring decisions. ~ Determine priorities dynamically and set planning assumptions for work in progress levels by product, cycle time and yield. ~ Develop On-the-job training programme. ~ Develop workplace learning plan. ~ Evaluate organisations approach towards a lean enterprise. ~ Evaluate the sustainability of manufacturing process by preparing rough cut capacity plans. ~ Evaluate workplace safety and health management system for compliance and improvement. ~ Improve operation planning through use of big data and advanced analytics modelling. ~ Integrate quality principles and methodology to enhance engineering performance. ~ Lead change management in the organisation. ~ Manage balance between production requirement and manpower resources. ~ Manage innovation practises in organisation. ~ Manage manufacturing key metrics including loading, performance to commitments, on time delivery and bottlenecks. ~ Manage material requirements planning taking into account the sales forecast, production plan and production capacity. ~ Resolve workplace grievances and disputes. ~ Review manufacturing processes to reduce working capital and optimise inventory levels.",,,Manager,Full Time,Admin / Secretarial,4 applications,Posted 17 Jan 2019,Closing on 16 Feb 2019,Monthly,"$5,000-$7,000"
123,NVE - SSD Senior / Product Engineer,Company Undisclosed,"Roles & Responsibilities External Job Description Required. Responsibilities:< ul> Responsible for both product development and supporting high volume manufacturing of SSD. Support for SSD failure analysis from NPI to HVM stage. Perform manufacturing yield evaluation and data analysis. Perform detailed electrical and physical failure analysis and work with other departments to resolve SSD related issues. Troubleshooting failure from customer return and provide solutions to fix the problems.< /ul>< p> < p>Requirements:< ul> Bachelor or Masters degree in Electrical/Electronic Engineering or Computer engineering. Relevant experience in either SSD or HDD industry will be an advantage. Relevant experience with computer hardware, knowledge of storage interface such as SATA, SAS will be an advantage. Proficiency in programming languages such as C, C++, Python, Perl and etc.< /ul>< p> < p>Location: 990 Bendemeer Road, Singapore 339942< p>  Responsibilities:  Responsible for both product development and supporting high volume manufacturing of SSD. Support for SSD failure analysis from NPI to HVM stage. Perform manufacturing yield evaluation and data analysis. Perform detailed electrical and physical failure analysis and work with other departments to resolve SSD related issues. Troubleshooting failure from customer return and provide solutions to fix the problems.   RequirementsRequirements:  Bachelor or Masters degree in Electrical/Electronic Engineering or Computer engineering. Relevant experience in either SSD or HDD industry will be an advantage. Relevant experience with computer hardware, knowledge of storage interface such as SATA, SAS will be an advantage. Proficiency in programming languages such as C, C++, Python, Perl and etc.   ",,,Executive,"Permanent, Full Time","Engineering, Manufacturing",0 application,Posted 17 Jan 2019,Closing on 16 Feb 2019,Monthly,"$3,400-$6,800"
124,MS SQL Developer,Company Undisclosed,"Roles & Responsibilities MS-SQL administration including SSIS and SSRS Advanced SQL skill& design script on SSIS platform Exposure of cloud technology Good understanding of PGP 6 encryption program Knowledge in Sun GL 4.x/6.x is added advantage Knowledge in Workday is added advantage Experience in supporting SFTP data transfer is an advantage Have worked in service vendor environment Business knowledge in Accounting Experience in Azure Data Factory and Azure SSIS would be an added advantage   Requirements University degree in Computer Science, Information Technology or related subjects 5+ years working experience, of which more than 3 years in-depth SQL programming & SSIS exposure ",,,Senior Executive,"Contract, Full Time",Information Technology,1 application,Posted 17 Jan 2019,Closing on 16 Feb 2019,Monthly,"$6,500-$8,500"
125,ACMV Local Designer,Company Undisclosed,"Roles & Responsibilities Preparation of detail M&E drawings, shop drawings and As-built drawings. Obtain and assemble data to complete designs, visiting job sites to compile measurements as necessary. Develop detailed design drawings and specifications. Review and analyze specifications, sketches, drawings, ideas and related data to access factors affecting component designs, procedures and instructions. Compute mathematical formulas to develop and design detailed specifications for equipment and systems. Work together with Projects Managers for project drawing preparation. Perform any ad-hoc project to be assigned.  Requirements Possess at least Degree / Diploma in Mechanical/Building Services Engineering, Civil Engineering or equivalent. Min 7-10 years of working experience in local construction industry of M&E or ACMV projects. Able to read and understand structural drawings. Excellent knowledge in Construction drawings and documentation. Proficient in AutoCad, 3-D Max & V-ray, Sketchup, Photoshop CS and design related software. Good knowledge and experience in design development, Contract documentation / Tender Package and Singapore Authority Submission for Building Plan approval. Able to handle concurrent ongoing project and work under tight deadlines and pressure. Independent, well organized and able to work with minimum supervision. Able to start work immediate or within a short notice. ",,,Manager,Full Time,Engineering,0 application,Posted 17 Jan 2019,Closing on 16 Feb 2019,Monthly,"$4,000-$6,000"
126,Associate Product Manager,Company Undisclosed,"Roles & ResponsibilitiesMoleac is a fast-growing bio-pharmaceutical company founded in 2003 with headquarters in Singapore and offices in France, Belgium and Poland.  Moleac has pioneered a new approach in drug discovery and development by looking for sources of innovation within traditional Chinese medicine to address gaps in western medicine. Our first product NeuroAiD™ for post stroke recovery has reached markets in 30+ countries with rapid growth dynamics and is the focus of numerous scientific research and clinical trials. Moleac is funded by private investors, has currently 40+ employees and a strong ambition to continue to grow Moleac is a fast-growing multinational company with a promising pipeline of products. More info can be found at www.moleac.com / www.neuroaid.com Associate Product Manager     Location: Singapore Reports To: Associate Vice President, Head of Global Marketing  Overall Purpose of The Job   Associate Product Manager has the primary responsibility of supporting commercial performance and company brand equity by developing new marketing campaigns materials upon new data published and ensuring adequate training for staff and affiliates/partners.   Job Profile of Associate Product Manager  Overall, he/she is responsible for the following key areas:  Develop new promotional materials upon new data published Driving the implementation of the global campaign into global as well as market-specific localized campaigns Ensuring proper appropriation of materials, level of training in the organization, and collect feedback. Supporting marketing team to build the company’s brand and marketing strategies to drive revenue generation. Plan appropriate internal meetings, to ensure strategy, key messages and tactics are understood and delivered. Drive the market analysis to drive successful strategy for Marketing Ensure that the effectiveness of marketing/ promotional materials/KAMs and stakeholder engagement activities are researched with measures in place to monitor effectiveness and return on investment. Ensure development of key dashboard for each asset to track progress and highlight issues. RequirementsWe are looking for a highly motivated candidate, passionate about Pharma-marketing who can  Develop scientific promotional materials and provide high standard of training Deliver Marketing Brand and Execution Plan outcomes and key performance indicators in line with Brand Strategies.   Basic qualifications   Preferably degree in Pharmacy/Science degree, Postdoctorate would be a plus Scientific Acumen Strong analytical and project management skills   Competencies Required   Excellent command of English (oral and written), allowing developing material, is an absolute must. Ability to speak another language relevant to client base will be an advantage. Successfully partnering and working with other functions such as Medical, Sales and Regulatory. Able to work in a team and independently with minimal supervision, self-motivated, disciplined and pro-active Creative with good negotiation and influencing skills Strong facilitation and presentation skills to both internal and external stakeholders. Identify and resolve customer queries and problems immediately. Maintain good relationships with Healthcare Professionals Excellent time-management skills with the ability to successfully manage numerous projects simultaneously and drive change. Demonstrated ability to work in a fast-paced environment while remaining flexible/adaptable to rapidly changing priorities Ability to work in a multi-lingual and multicultural environment where collaboration is a key value. Has strong analytical skills, be able to set KPIs and monitor them closely Ability to prioritize workload and manage multiple tasks simultaneously Strict attention to detail, work well under pressure while meeting tight deadlines Dynamic, ambitious, with a strong desire to succeed    What’s on offer You will be part of a dynamic, multicultural and fast paced environment. Moleac has shown stable and rapid growth since 2006, pursuing geographical expansion while investing heavily in research and development. Moleac is a company which really values young talents and provides real opportunities to take over great responsibilities to sustain its continuous growth. In addition to your package (Basic + attractive bonus scheme + medical cover), you will benefit from regular training and have the opportunity to develop your skills and leadership throughout your career with the Group.   Application process: Resume and application letter sent to the attention of Ms Yeonhee Pee  Cover letter and Resume (explaining why your experience would be relevant to this position and enable you to perform the tasks and why you would like to work for Moleac) Last drawn salary and expected salary Availability  Incomplete application will not be reviewed. Note:  Only shortlisted candidates will be contacted.",,,"Fresh/entry level, Executive",Full Time,Healthcare / Pharmaceutical,14 applications,Posted 17 Jan 2019,Closing on 16 Feb 2019,Monthly,"$3,000-$6,000"
