,title,company,description,company_overview,location,role,hours,industry,applications,posted,closing,salary_type,salary
355,Piping Engineer  /  Senior Piping Engineer,AMEC FOSTER WHEELER ASIA PACIFIC PTE. LTD.,"Roles & ResponsibilitiesWood has an opportunity for a Piping Engineer. There is an increased thrust to deliver our services for the growing Asian market. As a result of this, Piping Department operation is expanding and evolving to manage the challenges of regional projects that continue to pose challenges in offering our services through a global talent pool.  Reporting to the Piping Discipline Head, the main functions of the role will be to do stress calculations and support design Carrying wout Stress Calculations and Support Design and preparing material requisitions and technical evaluation of the special support items under the supervision and following the instructions of Lead Stress and Support Engineer and in accordance with the applicable Technical Work Practices Carrying out site survey activities at field to assist the designer to develop 2D / 3D Piping general Arrangement Drawings and Tie-in isometric drawings for critical lines Preparing the Stress Critical Line List Carrying out stress analysis for all critical lines and check the support design till Isometric stage Checking of the Stress calculations prepared by other Stress Engineers and following the applicable work instructions Checking the pipe support marked up on piping construction drawings by the Piping Designer for all non-critical lines Based on the Stress analysis provide load data for all critical lines to Area Engineer, the same will be forwarded to Equipment vendors and Civil / Structural Requirements  Degree in Mechanical Engineering with at least 3 years experience in Refinery / Petrochemical / Chemical / Power Plants   Knowledge of Piping Stress Analysis, Piping layout, 3D Computer Aided design like PDS / PDMS etc   Extensive Experience in Special Analysis like Two phases Flow, Surge Analysis and Dynamic Analysis is preferable   Highly motivated, well organized, resourceful and proactive   Possess good interpersonal skills with sound written and oral communication skills   Flexible approach and able to work under pressure with a can-do attitude and a desire to win   Ability to promote an open and informal communication environment that aims at growing mutual trust and teamwork  ","Wood is a global leader in the delivery of project, engineering and technical services to energy and industrial markets. We operate in more than 60 countries, employing around 55,000 people, with revenues of around $10 billion.  We provide performance driven solutions throughout the asset life cycle, from concept to decommissioning across a broad range of industrial markets including the upstream, midstream and downstream oil & gas, power & process, environment and infrastructure, clean energy, mining, nuclear and general industrial sectors. We strive to be the best technical services company to work with, work for and invest in. www.woodplc.com
We are an equal opportunity employer that recognises the value of a diverse workforce. All suitably qualified individuals will receive consideration for employment on the basis of objective work related criteria and without regard to the following: race, colour, age, religion, gender, national origin, disability, and/or protected veteran status, or other characteristics in accordance with the applicable governing laws.","ONE MARINA BOULEVARD, 1 MARINA BOULEVARD 018989",Executive,Contract,Engineering,3 applications,Posted 21 Jan 2019,Closing on 20 Feb 2019,Monthly,"$4,000-$7,000"
356,Project & Quality Manager (BBCSC – Project & Quality Management)  (Contract 12-month),OVERSEA-CHINESE BANKING CORPORATION LIMITED,"Roles & Responsibilities  Rank: MGR6 (Contract 12-month)   As Singapore’s longest established local bank, we are constantly on the lookout for exceptional individuals to join our  team.    As a Singapore Quality Class (SQC), Singapore Service Class (S-Class) and People Developer (PD) certified department  by SPRING Singapore, you can be assured that Business Banking Commercial Service Centre (BBCSC) is committed to  invest and develop our people.   If you are a go-getter with high level of drive, do come and join us today   - As a Project & Quality Manager, identify process improvement, cost optimisation and customer experience improvement  opportunities   - Prepare data collection and validate the measurement system   -  Collaborate with stakeholders to gather and complete end-user requirements for streamlined processes   -  Perform user acceptance testing and follow through execution plans to support project and achieve measurable  improvement   *LI- EN  Requirements  Requirements:  - At least Bachelor’s degree in mathematical or information technology and financial discipline   -  Data and project management skills   -  Experience with process driven projects in CRM, Banking or Customer Service environment.   -  You must be passionate about customer service, pro-active, cheerful in nature, and team-oriented.   -  Strong interpersonal, articulation, communication and presentation skills   -  Ability to think independently and to work under pressure  ","The OCBC Bank group of businesses comprises a family of companies owned by Singapore’s longest-established local bank.  
OCBC Bank is the longest established Singapore bank, formed in 1932 from the merger of three local banks, the oldest of which was founded in 1912. Since the time of our founders, we have always understood the financial needs of our customers and developed financial solutions that meet their needs.
To address increasingly diverse needs across different communities and geographies, OCBC Bank has expanded and acquired businesses beyond the realm of commercial banking. OCBC Bank has been ranked by Bloomberg Markets magazine as the World's Strongest Bank for two years, 2011 and 2012.",63 CHULIA STREET 049514,Junior Executive,"Permanent, Full Time",Banking and Finance,13 applications,Posted 21 Jan 2019,Closing on 20 Feb 2019,Monthly,"$5,000-$7,000"
357,Supply Coordinator,WILHELMSEN SHIPS SERVICE (S) PTE. LTD.,"Roles & Responsibilities Communicate with Customer Service /network where needed or related to customer orders Participate and contribute to specific projects Responsible for maintaining logistics data defined as a corporate responsibility in system Responsible for maintaining Logistics Procedures Responsible for follow up on Logistics measurements in Singapore Responsible for follow up on product and product flow Responsible for initiating and follow up on stock control   Requirements Minimum Tertiary education Minimum 3 years’ experience in similar functions Familiar with office applications and ERP System Good communication skills & telephone manners Systematic and accurate nature Ability to work under pressure Versatile and adaptable to varied working condition Work on own initiative within a team Able to work on weekend, if required Able to attend to calls after office hours ","WILHELMSEN SHIPS SERVICE (S) PTE. LTD.Wilhelmsen is a global maritime industry group founded in 1861. We have the biggest maritime network in the world, with a presence in over 2 200 locations globally. We serve over half of the worldwide merchant fleet with products and services, and supply crew and technical management for some of the most complex vessels in the world. We also develop new and daring solutions, shaping the maritime industry for the future. Our investments seek to explore and develop new opportunities within the energy-, offshore- and maritime industry. With thousands of colleagues in more than 70 countries, we take competence, sustainability, innovation and unparalleled customer experiences one step further.","UNITOR BUILDING, 186 PANDAN LOOP 128376",Non-executive,"Permanent, Full Time",Logistics / Supply Chain,1 application,Posted 21 Jan 2019,Closing on 20 Feb 2019,Monthly,"$1,500-$2,500"
358,BIM MANAGER,GATES PCM CONSTRUCTION LTD.,"Roles & Responsibilities A BIM Manager shall be appointed for the Contract as the main point of contact for BIM to overall manage and coordinate the use and delivery of BIM for the Contract. The BIM Manager shall ensure the appropriate implementation of the BEP and deliverables as well as the effective and efficient collaboration and coordination of design. The roles and responsibilities of the BIM Manager shall encompass those indicated in Singapore BIM Guide. Responsible for BIM standards and library development, implementation and enforcement   Creation and maintenance of software template files to assure standards Developing and enforcing BIM documentation and workflow process standards Report on the Project's current and projected state in regards to BIM implementation Integrating the use of BIM with the works of the Design Management and Construction teams for submittals, construction models, shop drawings and schedules; Ensure that each model is audited regularly through the project to ensure compliance to the BIM requirements of the project including but not limited to modelling procedures and model data integrity; Attend regular model management and coordination meetings and communicate issues and updates between the meeting attendees and their project team. Develop procedures to manage the development and documentation of construction and asset information according to PAS 1192 The BIM Manager shall transfer unconditionally to a successor BIM Manager, at such times as directed by the Engineer, all tangible and intangible property and information that came into his possession, custody or control in its capacity as BIM Manager. Participate in design and model coordination meetings and reviews sessions. Requirements Degree or Diploma in Electrical, Mechanical or Building Services, Architectural or Structural Engineering with more than 6 years of working experience in construction, design, drafting or coordination (services).     Formally trained in BIM (Diploma or Modelling Training certification), preferably with at least 2 years of BIM coordination or BIM management and modelling experience in a design, engineering or construction firm for a large project. ","GATES PCM Construction Ltd is probably the first locally owned company that has emerged as a specialist in railway projects. Offering a full spectrum of services for laying, linking and maintaining tracks, the company has developed a proven track record both locally and regionally. Since its founding in 2000, the company has secured projects in Malaysia and Thailand and has been part of the Circle Line and Downbtown Line 1,2 &3 projects locally. It currently works closely with local railway operators to maintain their tracks periodically.   ","VERTEX, 33 UBI AVENUE 3 408868",Manager,Permanent,Building and Construction,2 applications,Posted 21 Jan 2019,Closing on 20 Feb 2019,Monthly,"$5,500-$6,000"
359,Temporary Administrative Officer,Auditor-General's Office,"Roles & ResponsibilitiesThe Auditor-General's Office (AGO) is an independent organ of state and the national auditor. Our mission is to audit and report to the President and Parliament on the proper accounting and use of public resources so as to enhance public accountability and help strengthen the financial governance of the public service. AGO conducts various audits and our observations include system weaknesses, non-compliance with control procedures or legislation, and instances of excess, extravagance, or gross inefficiency leading to waste in the use of public funds and resources. We are looking for candidates who possess good leadership qualities, strong drive for achievements, excellent analytical abilities, communication and interpersonal skills.
Responsibilities
General administrative duties including sorting and filing of documents, preparation of files for digitization, data verification, requisition of stationery and monitoring of stock levels.
Requirements:

Singapore Citizenship;
Proficiency in Microsoft Word and Excel;
Detail-oriented and meticulous;
A good team player; and 
Able to commit for a period of 2 months. 

Only short-listed applicants will be notified.",No information added.,,,Temporary,"Admin / Secretarial, Public / Civil Service",0 application,Posted 21 Jan 2019,Closing on 08 Feb 2019,,Salary undisclosed
360,Professor  /  Associate Professor  /  Assistant Professor,NATIONAL UNIVERSITY OF SINGAPORE,"Roles & ResponsibilitiesThe Department of Electrical and Computer Engineering (ECE) at the National University of Singapore (NUS) is seeking a tenure-track faculty candidate to lead highly impactful research and teaching in the field of power and energy systems. NUS is a leading Asian and worldwide ranked University with a strong commitment to education and research. It ranks amongst the top 10 universities in Asia. ECE is one of the largest departments in NUS, with a tenure-track or tenured faculty size of about 80 supported by about 320 other teaching staff/administrative/technical/research staff. With our size and scope of activities, we provide a conducive environment for high potential teachers and scholars to realize their potential to the fullest. More details about ECE can be found at http://www.ece.nus.edu.sg Interested applicants are invited to send a detailed CV, a teaching philosophy statement, list of publications, statement of research interests and plans, contact details of at least 3 referees (junior faculty candidate at rank of Assistant Professor) or 6 referees (senior faculty candidate at rank of Associate Professor and above), and the NUS Personal Data Consent for Job Applicants to : Chairman, Search Committee National University of Singapore Block E4, #05-42 4 Engineering Drive 3 Singapore 117583 Email: ece.search.comm@nus.edu.sg Shortlisted candidates will be invited for a campus visit and interview. Applications will be accepted until the available position is filled.RequirementsCandidates with at least one of the following requisites are eligible to apply:  Strong research background and possess prior experience in developing power electronic technology for grid integration of renewable energy sources and energy storage systems, and modeling and control of power electronic based systems; Able to work closely with other faculty staff members to strengthen the Department’s existing competencies in the design of LV and MV grids with distributed power generation and contribute towards major collaborative programs in engineering; and/or Experience in developing externally funded research program in research areas such as smart grids, microgrids and power electronics system.  Candidate should have a PhD degree in Electrical Engineering or a related field, preferably with teaching and post-doctoral research experience.  He/she would be expected to engaged in both undergraduate and graduate teaching and contribute to professional service.  A senior faculty candidate would be expected to have a strong sponsored research and publication record, be highly experienced in teaching and mentoring, and provide leadership and vision.  A junior faculty candidate would have demonstrated significant creativity and independence in emerging technologies and applications.","The National University of Singapore aspires to be a vital community of academics, researchers, staff, students and alumni working together in a spirit of innovation and enterprise for a better world.
  Our singular focus on talent will be the cornerstone of a truly great university that is dedicated to quality education, influential research and visionary enterprise, in service of country and society.",21 LOWER KENT RIDGE ROAD 119077,Professional,Full Time,Education and Training,0 application,Posted 21 Jan 2019,Closing on 06 Feb 2019,Monthly,"$9,000-$15,000"
361,Service Technician,MARKETECH INTEGRATED PTE LTD,"Roles & Responsibilities Assist in the daily operation and maintenance of a water treatment plant (normal working hours) under the supervision of client Daily logging of data from the water treatment plant Assist in service, repair, troubleshoot and installation of equipment in the plant Calibration of instrumentations in the plant (training provided) Liaise with external vendors, if required, for any repair and calibration works Attend daily morning meetings with client Requirements Interested in acquiring skills in operating and maintaining a water treatment plant Must be prepared to work in hot environment On-the-job training will be provided Those with working knowledge of operating and maintaining a water treatment plant will be an advantage Able to commence work within short notice 1-year contract subjected to renewal based on performance ",MARKETECH INTEGRATED PTE LTD,86 KAKI BUKIT INDUSTRIAL TERRACE 416166,Non-executive,Contract,Engineering,3 applications,Posted 21 Jan 2019,Closing on 20 Feb 2019,Monthly,"$1,500-$2,200"
362,IoT Sensor / Device Expert,ROBERT BOSCH (SOUTH EAST ASIA) PTE. LTD.,"Roles & Responsibilities Design and develop new IoT sensors/devices and solution concepts with innovative business cases Build prototypes for proof of concept Development of IoT devices based on customer needs Sensor data collection, analysis and quality assurance and sensor network management Establish internal/external collaborations in the area of of IoT sensors and devices Scouting and early detection of various innovative ""Things"" and IoT technologies Requirements Outststanding academic achievement with PhD Degree in electrical engineering/electronics Strong experience on IoT sensor/device development with 2+ years of Industrial experience Proficiency in microcontroller programming Background and working experience in IoT projects with successful outcomes Innovative,self-motivated and strategic thinker with entrepreneurial orientation Strong communication and presentation skills and ability to develop network with internal/external partners Team player and ability to work in multi-cultural environment and global simultaneous engineering teams ",ROBERT BOSCH (SOUTH EAST ASIA) PTE. LTD.,11 BISHAN STREET 21 573943,Executive,Full Time,"Others, Sciences / Laboratory / R&D",3 applications,Posted 21 Jan 2019,Closing on 20 Feb 2019,Monthly,"$5,000-$8,000"
363,Channel Development Manager,HEWLETT-PACKARD ASIA PACIFIC PTE. LTD.,"Roles & ResponsibilitiesHewlett Packard Enterprise is an industry leading technology company that enables customers to go further, faster. With the industry’s most comprehensive portfolio, spanning the cloud to the data center to workplace applications, our technology and services help customers around the world make IT more efficient, more productive and more secure.   Business used to rely on technology, now business is technology, and customer experience is the IT experience.  HPE Pointnext services are designed to help accelerate digital transformation by making Hybrid IT simple and powering the intelligent edge.  By leveraging HPE’s strength in infrastructure, partner ecosystems and end-to-end lifecycle experience, solutions are optimized supporting unique business demands.   We are looking for an exceptional Channel Development Manager who will develop and nurture a strategic and mutually beneficial relationship with the partners and/or resellers, distributors, Systems Integrators (SIs) and/or Independent Software Vendors (ISVs) and their ecosystem partners to drive additional revenue with joint sales efforts. He / she coordinates all company activities with the partner, including education, marketing, executive briefings, business planning and client engagements.RequirementsResponsibilities:   Serves as the expert to the partner for extremely complex information regarding product, services, and software transitions, promotions, and configurations. Promotes company offerings to become a key part of the partner's business and solutions; may be brought by partner to sell company brand to end-customers. Establishes and maintains account plans to promote sales growth. Achieves assigned quota for company products, services and software. Transactional and relationship selling within, and influencing, a team of selling professionals Creates, fills-in and manages company funnel for deals with partners and transforms potential leads into joint sales activities. Actively engages company resources and senior executives to build strategic relationships with the partner which ensures long- term business opportunities for company. Provides the business rationale and risk assessment for making company investments in the partner. Ensures partners are compliant with legal and HPE practices. May drive SOW (Share of wallet) growth with distributors who are managing small partners on behalf of company. May recruit and develop business relationship with new partners.    Education and Experience Required:   University or Bachelor's degree. Typically 8-12 years of selling experience at end- user account or partner level. Experience selling to partners in a complex environment.    Knowledge and Skills:   Thorough understanding of the IT industry, competing vendors, and the channel. Dimensions include competitive positioning and business models. Thorough understanding of company's organization & operations, including key business rules, and alignment with company go-to-market strategies, partner segmentation, key programs & initiatives, structure and business model. Thorough understanding of company's products, software, and services. Able to communicate the strengths of company's offerings relative to competition, and overcome objections. Effectively sells company offerings by building strategic relationships with partner decision makers; aligning partner and company processes; and promoting company programs and offerings. Develops strategic plans with the partner to grow the size of the business and company's share. Partners effectively with others in the account to ensure coordinated efficient account management. Ability to motivate partner's sales force. Coordinates and directs efforts across company sales teams and across business groups. Thorough understanding of pipeline management discipline and ability to explain benefits to partners/other sales teams members. ",HEWLETT-PACKARD ASIA PACIFIC PTE. LTD.,1 DEPOT CLOSE 109841,Manager,Permanent,Sales / Retail ,17 applications,Posted 21 Jan 2019,Closing on 20 Feb 2019,Monthly,"$8,000-$16,000"
364,Network Consulting Engineer,CISCO INTERNATIONAL LIMITED SINGAPORE BRANCH,"Roles & ResponsibilitiesThe role holder provides network consultancy, design, implementation and support to help customers maximize network availability and functionality to achieve their business goals. Activities will include in-depth analysis, design (both for high and lower level network solutions), deployment, support and consultancy. The role holder will be ""Cisco's face to the customer as a trusted adviser"", working in a fast-paced, high-impact environment as a visible contributor delivering our commitments. What You'll Do:   To support on aspects of WAN/LAN Networking / Security / Data Center and Service Provider technology domain from requirements capture/definition through customer.    To interpret client needs, assess the full requirements, and identify suitable solutions. To input to cost/timescale solutions/options and manage expectations as appropriate with the customer. To support on the service delivery and network solution implementation. To provide support and troubleshooting service for the network infrastructure related incidents and problems.  Produces architectural network designs for large-scale networks. Assists customer with deployment of complex network tools and related Network Builds simulated networks in test labs to resolve complex problems and compatibility issues. Provides remote or onsite deployment support. Executes all phases of project delivery including plan, design, network staging, implementation, migration, testing, handover, etc.    Who You'll Work with: Within Advanced Services Group at CiscoRequirementsWho You Are:  CCIE R/S, CCIE SP or CCIE DC certifications are required. VCP Certification a plus Understanding of the Service Provider technology, and familiar with the following technology: BPG, MPLS, STP, HSRP, IGP/EGP routing protocols, high availability, network/device security, netflow, QoS, IP SLA, network management. Understanding of Data Center architectures, experience in planning, design & implementation of Data Center infrastructure. Will be able to design, deploy & support Cisco Service Provider and Data center products with hands-on experience in operation and configuration of Cisco network devices (e.g. routers, switches, Load Balancers, Storage Networks, Application Optimizers and Servers) Deep Knowledge in high end routers (7600/GSR/ASR9K/CRS) Nexus Product Family (N9K,N7K, N5K, N2K), and Vxlan, DCI technologies Rich Experience of working on Catalyst series switches (2960/3560/3750/4500/6500) The ability to perform highly technical L1, L2 and L3 troubleshooting to determine root cause of software or hardware failure issues. Good knowledge and capability on Linux, Java, Javascript, Perl, Linux Shell, Python Excellent communication & interpersonal skills, Effective consulting and communication skills Demonstrated industry awareness  Why Cisco We connect everything: people, processes, data, and things. We innovate everywhere, taking bold risks to shape the technologies that give us smart cities, connected cars, and handheld hospitals. And we do it in style with unique personalities who aren’t afraid to change the way the world works, lives, plays and learns.  We are thought leaders, tech geeks, pop culture aficionados, and we even have a few purple haired rock stars. We celebrate the creativity and diversity that fuels our innovation. We are dreamers and we are doers.  We Are Cisco. ",No information added.,"ONE MARINA BOULEVARD, 1 MARINA BOULEVARD 018989",Professional,Full Time,"Information Technology, Telecommunications",1 application,Posted 21 Jan 2019,Closing on 20 Feb 2019,Annually,"$132,400-$193,000"
365,Procurement Executive,LIXIL INTERNATIONAL PTE. LTD.,"Roles & Responsibilities1. Project Management Support/Leadership Note: A project can include many products that are transferred to a global vendor at the same time – potentially the industrialization of 50 products simultaneously.  Project support is required to ensure individual elements of the overall project remain on schedule. Support may be provided to multiple projects at the same time Ensure the deliverables (cost, quality, lead time, BCP benefits, supplier reliability, time line) are met in line with the initial projections. Where benefits/deliverables are not meeting expectation investigation on root causes of issues is required. Manage small scale sourcing projects independently. It will be necessary to have detailed discussions with global partners and other vendors of Lixil and also interact with Japanese colleagues for specification creation and other topics.    2. System and Policies  Ensure compliance with internal IPO processes and Lixil policies and procedures including ethical conduct and especially financial controls including required project approvals (example: Cost Down percentage threshold). Ensure management systems and processes are continuously improved to support value added activities. Ensure any data and system information is accurate and is updated as needed both in legacy and new/updated systems.    3. General  Other responsibilities and/or assignments will be given from time to time and will be aligned with this position’s skill, experience and capability requirements. Requirements1. Qualifications  Bachelor’s degree in procurement, supply chain, engineering or related field    2. Experience  Experience in financial/other reporting and data analysis. It is an advantage to have 3-5 years of experience in light-medium manufacturing industry. At least 3 years exposure to international business environment.    3. Knowledge/Skills  Microsoft Office applications, strong negotiation skills, project management (included by not limited to) Data analysis Proficiency in Japanese is a key success factor for this position in order to liaise with Japanese counterparts    4. Qualities   Driven, leads and motivates through example, works independently Has an enthusiasm to learn and grow Demonstrates the characteristic of continuous improvement Results focused utilizing disciplined, structured management tools ",LIXIL INTERNATIONAL PTE. LTD.,"SUNTEC TOWER THREE, 8 TEMASEK BOULEVARD 038988",Executive,Permanent,Purchasing / Merchandising,26 applications,Posted 21 Jan 2019,Closing on 20 Feb 2019,Monthly,"$5,000-$7,500"
366,Customer Experience Manager,IKIGAI ENABLERS PTE. LTD.,"Roles & Responsibilities·         Manage the customer “life cycle,” which includes all steps customers go through when interacting with Solutions and Services. ·         Foster customer loyalty through high-quality interactions at each step of the customer “life cycle,” to also include building the customer relationship to a strategic level ·         Regularly provides continuous improvement input as to how the organization’s sales, marketing and operational departments work together to deliver seamless customer service ·         Using tools and data, continually refine understanding and definition of the assigned customers to support the Go to Green program ·         Gather and analyze customer feedback, and recommend improvements that the organization can implement that customers benefit from ·         Organize and manage review meetings with customers to align with customer cadence strategy ·         Coordinate the consolidation of information into customer-facing reports to support the strategic management of the customer ·         Ensures that Root Cause Analysis (RCA) reports are delivered by the responsible teams and facilitates the RCA communications to the customer when appropriate ·         Uses leading indicators to Identify potential issues impacting the customer and work to proactively minimize service credits and/or customer churn through the Go to Green program ·         Manage service credits, track and project Service Level Agreement credits and churn through the Go to Green program ·         Contribute growth opportunities from existing customer base into the Sales team ·         Manage executive escalation, client satisfaction issues, and service delivery issues through to resolution, and provide issue summaries as neededRequirements Bachelor’s Degree in Engineering / IT, Business Administration or similar or equivalent relevant work experience Five years’ experience in managing customer project delivery and customer relationships in the technology industry (Cloud / Security / SaaS experience preferred) Previous managed services experience (compliance or security background preferred) Experience using Project Management and CRM tools (required) Experience using Microsoft Office Suite and Communication Collaboration Platforms Experience working with service tickets ITIL Foundation certification (preferred) Agile experience (preferred) Six Sigma Green Belt (preferred) Project Management experience (required) ",IKIGAI ENABLERS is a Singapore-based boutique Talent Consulting firm to support the CHRO’s transformation agenda. We have a singular focus of providing technology-enabled talent solutions to large technology enterprises.,"SUNTEC TOWER FIVE, 5 TEMASEK BOULEVARD 038985",Executive,Full Time,Information Technology,10 applications,Posted 21 Jan 2019,Closing on 20 Feb 2019,Monthly,"$6,500-$8,000"
367,Program Manager,CISCO INTERNATIONAL LIMITED SINGAPORE BRANCH,"Roles & ResponsibilitiesProgram Manager - The massive and innovative project   The time is now; to lead, inspire and innovate. Today at Cisco we are building teams that are expanding our technological capabilities in exciting new ways across mobile, cloud, security, IT, collaboration and big data spaces, including software and consulting services. Through the Internet of Everything we transform our customers' businesses worldwide. We are pioneers and have been since the early days of connectivity. We work with customers across all sectors so your revolutionary ideas will impact everything from retail, healthcare, and entertainment, to public and private sectors, and beyond. There are over 3 billion people and 10 billion connected things in the world now, and over 50 billion estimated in the future, your career has exponential possibilities at Cisco. Join us to collaborate with like-minded innovators in a fun and flexible culture that has earned Cisco global recognition as a Great Place to Work.   What You'll Do: The Project Manager is responsible for delivering a complex multi-technology, multi-vendor and/or multi-component project with a high business significance and profile.  The role will focus on the successful delivery of the project to accomplish stated business outcomes, on time and profitable, quality delivery of the agreed contractual commitments, while maintaining excellent customer satisfaction.   Responsibilities •             Lead and manage the end-to-end project encompassing the requirements, plan, design, test, control, integration and transition/closure of Large Scale, Multi-Vendor, Multi-Technology, and Enterprise Level Solution(s). •             Provide the vision, strategy and business objective alignment while leading by example. •             Ensure the various projects in his/her project are aligned and integrated & ensure that any necessary changes to the individual projects are agreed and communicated to the various stakeholders. •             Perform overall project-level planning, manage budgets, define project/program and PMO structure, develop an overarching roadmap, associated integrated schedule, define stakeholders along with Governance, a communications plan, meetings and reporting cadence; manage issues/risks/change and escalations to closure •             Establish PMI consistent standards, ensure compliance; support adherence to Cisco delivery framework, standards and methodologies, and provide feedback to drive continuous process improvement to the project and the organization as appropriate •             Identify staffing requirements and manages Program and Project Managers; manage vendors and/or procurement to achieve Cost, Schedule, Quality goals •             Accurately forecast, track, and report on overall project costs, revenue, and profitability •             Drives the Project to meet or exceed defined performance metrics; oversee projects and project managers; mentor and develop team members; proactively manage efforts to achieve successful outcomes •             Ensures proper Scope and Change Management processes are adhered to, manages change management handling between customer, partner & account teams •             Add value to both customer and Cisco •             Lead and support organizational changes and improvements •             Establish and maintain relationships with stakeholders (Customer, Sales, Services, Business Units, Executives, etc.) •             Ensure the capture of lessons learned and best practices to share and leverage within the PM community •             Communicates effectively with Executives and stakeholders(s) to identify needs and evaluate alternative business solutions and strategies •             Identify further growth opportunities within customer environment and engages with sales partners for pursuit; as opportunities warrant, develop and present proposals, support scoping, cost modeling, margin analysis, and negotiation of final agreements; Contributes to the evaluation and redesign of Services Project Offerings •             Elicits stakeholder feedback to appropriately gauge satisfaction and direction   Who You'll Work with: The Project Manager will need to work with senior stakeholders across various units within Cisco from the Services teams, Sales / Account teams, Engineering and development teams and Product specialists. On top of that, you will need to interface with various levels of stakeholders within the Client side to ensure that the Project progress is explained, understood and any actions are executed, maintaining client satisfaction.RequirementsWho You Are: Minimum Qualifications •        Bachelor’s Degree in Business or a related field, MBA or Master’s degree preferred, plus 10+ years’ experience managing and leading large turnkey projects. •        Requires a professional PMI certification PMP, PgMP or equivalent, but at minimum must understand formal project management methodology from PMI •        Fluent or business level in both Japanese and English   Desired Skills •        Adaptable and able to function well within a highly dynamic environment, and can bring much needed stability and discipline •        Able to remain calm under pressure •        Project management thought leader and veteran with strong command over the PM competencies •        Strong leadership capabilities and able to provide vision and strategic direction to the team •        Highly effective at managing conflict. Is able to address issues between stakeholders swiftly in order to maintain a positive team spirit that is consistent with Cisco values •        Extensive systems integration experience, covering multiple-vendor solutions and 3rd party developments •        Understanding of Software development lifecycle and delivery methodology, including Agile based PM frameworks •        Well versed in core PMI competencies including time, cost and scope management, stakeholder, governance and communication management, risk management and quality management •        ITIL or eTOM knowledge (or equivalent) desired •        Experience with navigating various environments where culture and structure varies within the organization with political navigation skills •        Strong Negotiation skills: Reaches mutually satisfactory agreements by focusing on interests rather than positions. Includes active listening, interpersonal skills and careful preparation. •        Partner & Vendor Relationships: Obtains and maintains the highest value from vendors and partners; identifies emerging and long-term requirements •             Very proficient in the following software tools: Microsoft Project, Excel, Word, PowerPoint  •             Consulting capabilities and experience is strongly preferred including capabilities to influence, interface with CxOs and navigate political landscapes •             Understanding of the unique holistic needs required to execute a collaboration specific project is required (i.e. migration activities, operational readiness, adoption, etc.) •        Willing and able to travel regularly and frequently (as needed) to develop the necessary relationship with the customer and deliver the projects benefits.     Why Cisco We connect everything: people, processes, data, and things. We innovate everywhere, taking bold risks to shape the technologies that give us smart cities, connected cars, and handheld hospitals. And we do it in style with unique personalities who aren’t afraid to change the way the world works, lives, plays and learns. We are thought leaders, tech geeks, pop culture aficionados, and we even have a few purple haired rock stars. We celebrate the creativity and diversity that fuels our innovation. We are dreamers and we are doers. We Are Cisco.  ",No information added.,"ONE MARINA BOULEVARD, 1 MARINA BOULEVARD 018989",Professional,Full Time,General Management,26 applications,Posted 21 Jan 2019,Closing on 20 Feb 2019,Annually,"$173,000-$251,000"
368,PA CUM SECRETARY,COMOPACK PTE. LTD.,"Roles & Responsibilities Handle full spectrum of secretarial and admin duties. Drafts confidential correspondence, edit documents, take and transcribe minutes of meetings. Schedules and maintains Chairman’s calendar of appointments, meetings and travel itineraries and coordinates related arrangements. Assist in the maintenance of confidential records for Chairman Handle overseas travel arrangement for Chairman and guests Carries out special projects and assignments as requested. May be responsible for coordination/planning and execution of special events and conferences for department and/or office events. Coordinates data from a variety of sources for inclusion in reports and presentations; performs independent research and prepares information for special projects as assigned. Administers the department/business unit record keeping system; updates various department/business unit records and publications; ensures that department/business unit files are maintained in accordance with company policies and procedures; reviews request for information and determines the appropriateness of release. Other Ad-hoc assignments that may be assigned by Chairman Requirements Minimum Diploma or general education degree (GED), preferably with Private Secretarial Certificate Minimum 10 years of experience in similar position reporting to top management Reliable, highly organized and able to work with minimum supervision Good interpersonal and communication skills Good command of written and spoken English Strong communication skill in spoken Mandarin and written Chinese to liaise with Chinese associates IT Savvy Proficient in Microsoft Office ","Comopack’s business specializes in the leasing of patented plastic handheld boxes as well as collapsible chemical boxes globally. The plastic handheld boxes are used in the Automotive, Electronics and White goods industries. Comopack’s shares the same founder as Goodpack, a company that does leasing of metal Intermediate Bulk Containers globally.",10A JALAN AMPAS 329511,Senior Executive,Full Time,Admin / Secretarial,17 applications,Posted 21 Jan 2019,Closing on 20 Feb 2019,Monthly,"$4,000-$5,000"
