,title,company,description,company_overview,location,role,hours,industry,applications,posted,closing,salary_type,salary
145,Senior Piping Stress engineer,EDEN ENGINEERING & CONSTRUCTION PTE. LTD.,"Roles & Responsibilities Serving as Lead or Area Lead on assigned projects and developing the most cost-effective total project solution for execution of the discipline engineering work. Performing and checking calculations, and solving problems of high engineering complexity. Reviewing specifications, drawings, and vendor equipment documentation from both within the discipline as well as from other disciplines for compliance with project requirements and actively seeks resolution. Assisting in the performance of audits. Ensuring adherence to Industry codes and standards as well as department practices and procedures. Providing close interface with, and promoting the understanding of other discipline functions. Contributing to discipline Design Criteria for engineering or design activities. Conducting document checking and designing verification tasks in accordance with company and project procedures. Contributing to design documentation and deliverables such as piping flexibility and stress reports, nozzle load reports, pipe support load calculations, and specialty item data sheets such as spring supports. Performing and checking analysis and calculations, PE stamp calculations and isometrics, conducting studies and preparing reports. Interfacing with Piping Design and Civil/Structural Disciplines. Developing pipe support standards and other pipe stress related specification such as expansion joints based on client requirements. Supervising assigned engineers and providing training to hired fresh graduates. Qualifying equipment nozzle loads as per applicable standards and project criteria. Requirements B.Sc. or M.Sc. Civil or Mechanical Engineering. Registered as a Professional Engineer in Louisiana Minimum 15+ year’s min. experience performing stress analysis of Delayed Coker projects Exposure to compressors, pumps, air coolers, exchangers, and tanks. Knowledge of the engineering development process and typical Piping Engineering deliverables such as piping isometrics, piping line classes, line designation tables, specialty items, and material selection diagrams. Dynamic Analysis, Flange Leakage Check and Piping Flexibility. ",No information added.,"NORTH LINK BUILDING, 10 ADMIRALTY STREET 757695",Senior Executive,Full Time,Engineering,0 application,Posted 28 Jan 2019,Closing on 27 Feb 2019,Monthly,"$6,000-$8,000"
146,Senior HVAC Designer,EDEN ENGINEERING & CONSTRUCTION PTE. LTD.,Roles & ResponsibilitiesPrepare HVAC Schematic Flow Diagram and D&ID Perform HVAC PDMS Modelling and 2D CAD drawing. Prepare HVAC Equipment layout and ducting design Review and incorporate equipment vendor dataRequirementsDiploma in Mechanical Engineering  Minimum 6 years’ experience in oil & gas / petrochemical plant or Building projects Knowledge of PDMS and 2D CAD.,No information added.,"NORTH LINK BUILDING, 10 ADMIRALTY STREET 757695",Senior Executive,Full Time,Design,0 application,Posted 28 Jan 2019,Closing on 27 Feb 2019,Monthly,"$6,000-$8,000"
147,Accounts Executive (FULL SET) (ACCOUNTING FIRM),EXCELLENCE SINGAPORE PTE. LTD.,"Roles & ResponsibilitiesResponsibilities:  Preparing of financial data entry into accounting system Bank Reconciliation Prepare management accounts Prepare financial statements Prepare Tax computations Prepare goods and services tax Related duties assigned by the management RequirementsRequirements:   Training provided Diploma in accountancy (with or without experience) / Degree in Accounting / Ongoing ACCA / ACCA graduates / LCCI Higher Experience with Accounting Software as advantage Eager to learn and able to work independently under pressure Positive attititue, meticulous and someone with initiative Possess strong honesty, integrity and confidentiality Good communications skill and interpersonal skills, able to speak mandarin is an advantage (to liaise with Chinese speaking associates) Team Player Able to meet tight schedule  ","Excellence Singapore Group is a proud recipient of the prestigious Promising SME 500 2015 awarded by the Small and Medium Business Association (SMBA). The Promising SME 500 Campaign was spearheaded to recognise the exceptional achievements of business men and women in Singapore, highlighting their commercial success and also recognizing their contributions to the economy and the community at large. This campaign also serves as a platform to inspire aspiring entrepreneurs to likewise pursue their dreams and ultimately to create a sustainable entrepreneurial culture in our nation.
Excellence Singapore Group is a business consulting firm providing business solutions, financial planning, accounting services and banking facilities, assisting SME to maximize business performances and achieving their vision. 

We aim to build an integrated business solution, servicing our clients and their businesses, and to achieve financial stability and increase the sustainability of businesses. With our 3 primary core-value: 
Understanding the Business 
Providing the Solution and; 
Delivering the Solution 

We have been able to formulate strategies to improved our clients financial performances. 
Our team comprises of dedicated professionals with very strong financial background, to ensure, provide and deliver our client business needs.

Specialties
Business Capital Sourcing, Cash Flow Management, Company Profile Write Up, Business Proposal Write Up, Incorporation of Companies, Accounting - Book Keeping Services, Taxation Services",,Executive,Full Time,Accounting / Auditing / Taxation,1 application,Posted 28 Jan 2019,Closing on 27 Feb 2019,Monthly,"$2,200-$3,000"
148,Purchaser,MENCAST OFFSHORE & MARINE PTE. LTD.,"Roles & Responsibilities Update purchasing records, data and pricing into system. Prepare and process purchase orders. Manage all correspondences related to vendor, pricing, shipment, and delivery shortage. Coordinate with Project Engineer and Suppliers. Assist in quotation for tender purposes. Responsible for filling of all purchasing documents and maintain record for the Purchasing Department. Collate and submit purchasing documents such as supplier invoice, PO, and DO to Finance Department. Liaise with Finance Department on payment matters. Coordinate with Store and vendor on cancelled or damaged items. Perform other ad-hoc duties as assigned. Requirements Minimum ‘O’ level or equivalent. Fresh graduate are welcomed. Computer literacy. ","MENCAST OFFSHORE & MARINE PTE. LTD
With more than 60 years of expertise, we provide offshore and engineering services which includes inspection, maintenance and fabrication of offshore structures.","MENCAST CENTRAL, 42E PENJURU ROAD 609161",Fresh/entry level,"Permanent, Full Time",Purchasing / Merchandising,0 application,Posted 28 Jan 2019,Closing on 27 Feb 2019,Monthly,"$2,000-$2,400"
149,Engineer,WINTECH NANO-TECHNOLOGY SERVICES PTE. LTD.,"Roles & ResponsibilitiesJob Description: •             Lead our outsourcing work with various external partners to meet our customers’ needs in a timely and quality manner;  The outsourcing work typically includes, not limited to, various chemical analysis in semi-conductor industries and other industries. •             Being able to prepare samples in the outsourcing work, communicate the needs with the partner labs clearly, ensure the quality of the work and trouble-shoot the causes when problem occurs; •             Write analytical reports for the projects completed; •             Spearheading all aspects of chemistry related activities for the company; •             Lead fellow team members in completing assigned jobs; •             Documentation of formulation, design testing and optimization options of the product; •             Document new failure analysis operating procedures, training and certification specs; •             Communicate with customer for selecting proper analytical techniques and data interpretation; •             Participate in ISO17025 & ISO9001 in maintaining the systemRequirementsJob Requirements: •             Bachelor or above in Material Science, Analyitcal Chemistry or related science with at least 3 years of experience; •             Hands-on operation experience in typically analytical chemistry instruments such as HPLC, GC, etc; •             Hands-on sample preparation experience for various analysis; •             Team player with strong work ethic and able to thrive independently as well; strong problem solving skills; •             Strong language and reporting skills","WINTECH NANO-TECHNOLOGY SERVICES PTE. LTD.
We are proud to be your one-stop lab service provider. Our services are highly professional yet affordable; our analyses are first-class yet have the shortest turnaround time in town.
WinTech is a young and dynamic organization that is at breadth with the latest cutting-edge technology and development within the Semiconductor Industries. Our technical specialists are well trained with years of experience and are committed to work confidentially with you to satisfy all requirements on Failure Analysis, IC Circuit Edit, Material Analysis services.","THE ALPHA, 10 SCIENCE PARK ROAD 117684",Junior Executive,Permanent,Engineering,1 application,Posted 28 Jan 2019,Closing on 27 Feb 2019,Monthly,"$3,500-$5,000"
150,Discipline Support Staff | MOE School,WSH EXPERTS PTE. LTD.,"Roles & Responsibilities Communicate with parents of pupils who are not in school for the day, late for school or disciplinary issues. Assist DMs in management of pupils who are late for the day. Key daily attendance and updating of offences into School Cockpit. Manage pupils who are sent to the Student Responsibility Centre and Detention Room. Preparation of materials and resources such as Attendance File, Class Diary and Exit Pass. Perform duties as Discipline Duty Officer. Conducting search duty ,escorting and monitoring students who are caught for serious offence such as possession of contrabands such as cigarettes ,weapon etc Collate data on state of school discipline as instructed by DMs, discipline teachers, OMs and AM. Any other duty as assigned by Principal and Vice Principals Requirements Minimum qualification: GCE ‘O’ Level or equivalent. Preferably be able to work with pupils of varying backgrounds and with disciplinary issues. Preferably have at least 3 years of experience working in a school environment. Prior experience in working with special needs and/or at-risk students. ","WSH Experts Pte Ltd was established in Singapore to provide a consultancy, training, auditing and professionals outsourcing services into the field of Safety, Health, Environmental & Quality and Manpower needs. We provide a wide range of services to all the sectors.
We are dedicative and having capability to provide the best innovative solutions to satisfy the Quality, Environment, Health and safety and manpower needs.
 ",,Non-executive,Full Time,"Admin / Secretarial, Education and Training, Others",1 application,Posted 28 Jan 2019,Closing on 27 Feb 2019,Monthly,"$1,500-$2,300"
151,Assistant Engineer (Plating),LOURDES GAVIN PTE. LTD.,"Roles & Responsibilities Supervising Laboratory Operations. Improvement of production yield, process and quality Responsible for maintaining chemicals, precious metals inventory, usage and control Troubleshooting plating line problems Ensure proper documentation of all process record Ensure corrective action and preventive action are implement Preparation of audit materials (data, records, documentation) Servicing and arranging of ICP machine maintenance schedule Plan and control of housekeeping for laboratory and chemical stores Support in enforcing company safety regulations Any other duties requested by Head of Department Requirements Min Diploma in Mechanical Engineering Min 2 years of relevant experience in manufacturing industry Proficiency in MS Office Must be able to work independently with positive attitude A team player and result orientated  Interested applicants please submit your resume to joepster.lim@lourdesgavin.com",LOURDES GAVIN PTE. LTD.,"SAMSUNG HUB, 3 CHURCH STREET 049483",Junior Executive,Full Time,Engineering,0 application,Posted 28 Jan 2019,Closing on 27 Feb 2019,Monthly,"$2,000-$3,000"
152,Research Analyst,BEACON CONSULTING PTE LTD,"Roles & Responsibilities Design and manage a research project independently Project set-up and liaise with clients on the research Cleaning of quantitative and qualitative datasets Data analysis based on project specifications (e.g. cross-tabulations, significance testing, etc.) Preparation of report in PowerPoint / Word / Excel Conduct research presentation to key stakeholders Requirements Possess at least a Bachelor's Degree, Post-graduate Diploma in the field of Statistics, Mathematics or equivalent At least 2 years of working experience as Research Analyst or related field Experienced in quantitative and qualitative methods for data analysis Experienced with using a variety of research techniques to gather relevant information Fluency in English and Mandarin to liaise with Mandarin speaking stakeholders Excellent working knowledge of MS Office and SPSS    Interested applicants, please email your resume with full resume stating qualifications, experience, present and expected salary and contact number. Job position will be offered based on the current experience of the candidate.  We regret to inform only shortlisted candidates will be notified.","BEACON CONSULTING PTE LTD
Beacon Consulting is a fast-growing company which provides services in the areas of Advisory, Learning and Insights.",991D ALEXANDRA ROAD 119972,Executive,Full Time,"Consulting , Marketing / Public Relations , Others",14 applications,Posted 28 Jan 2019,Closing on 27 Feb 2019,,Salary undisclosed
153,Junior Process Engineer,RAW TECHNOLOGIES PTE. LTD.,"Roles & ResponsibilitiesSummary: Responsible for documenting existing processes and assist in configuring manufacturing systems to reduce cost, improve sustainability and develop best practices within the production process. Ensuring Process drawing and programs are updated into the respective machines and storage. Must be able to analyze and determine product requirements and provide quotes quickly.   Work Scope:  Assist and improve on processes in manufacturing systems. Maintain reliable and safe manufacturing systems while improving production rates, efficiencies, yields, costs and changeovers. Improve process capability and production volume while maintaining and improving quality standards. Prepare samples for study. Develop and implements systems that optimize all phase of production process. Collate, Record, and transcribe data Provide suggestions during incident investigations. Work with equipment designers and manufacturing officers to develop a cost-effective and working production process. Research and purchase new manufacturing technology. Must be able to plan and allocate jobs and task. Must be able to prepare Quotes Must have knowledge of material, secondary process and machining techniques Must have knowledge of ISO process and documentation RequirementsRequirements  Must have knowledge of CNC, Auto-cad, HyperMill designing and programming, etc. Must be able to plan and allocate jobs and task. Knowledge in Microsoft Office and willingness to learn new software applications Can speak and write fluently in English and communicate in dialects. Willing to work in Woodlands ",RAW TECHNOLOGIES PTE. LTD.,"WOODLANDS SPECTRUM, 2 WOODLANDS SECTOR 1 738068",Manager,Full Time,Engineering,5 applications,Posted 28 Jan 2019,Closing on 27 Feb 2019,Monthly,"$2,000-$3,000"
154,Quality Engineer,RAW TECHNOLOGIES PTE. LTD.,"Roles & ResponsibilitiesThe Quality Control Engineer/Manager ensures that the manufactured products meet company and customer quality specifications. Your role also extends to checking and testing of materials and other parts delivered by our external suppliers.  Ensure all work meets or exceed the contracted specifications and standard of excellence of the organization. Ensure all materials meet or exceed the contracted specifications. Document, monitor, track and submit measured data Coordinate, schedule, test and perform QA/QC inspections Monitor daily inspection acitivities and materials delivered to the factory. Review all special inspection and material testing performed by third parties. Document all inspection and testing in QC report Must be familar with trade tools, measuring instruments, etc.... Improve process capability and production volume while mantaining and improving quality standards. Must be able to read and understand drawings and engineering specs Must be flexible and able to perform all task within the Quality sphere. Must be willing to perform other task as requested by superior. Understanding of ISO is important   Requirements Must have knowledge of physical material attributes and clamping techniques, including unique material handling method. Proven ability to contribute effectively in a multinational and multidisciplinary team by working collabotatively and sharing knowledge and having sensitivity and respect for diversity. Thorough knowledge on methodology and proven experience on the use of Quality Management System (ISO9001, ISO17025, etc...). Must have good knowledge of ISO9001 Must have knowledge of Zeiss and other CMM machines Knowledge of statistical techniques for analytical data analysis and methodologies for material comparison. Must have minimum 2 years experience in Quality control Must have Mechanical Engineering background Must be able to speak English Work area is in Woodlands   ",RAW TECHNOLOGIES PTE. LTD.,"WOODLANDS SPECTRUM, 2 WOODLANDS SECTOR 1 738068","Fresh/entry level, Non-executive","Permanent, Full Time","Engineering, Manufacturing",5 applications,Posted 28 Jan 2019,Closing on 27 Feb 2019,Monthly,"$2,000-$4,000"
155,Senior  /  Industrial Engineer,LUMILEDS SINGAPORE PTE. LTD.,"Roles & ResponsibilitiesResponsibilities:﻿     - Establish and maintain Capacity Modeling  - Track capacity model parameter and ensure data accuracy  - Benchmark tool to tool performance       - Capacity scenarios study, analysis and capacity optimization  - Work closely with operation and engineering to drive MOOI, OEE, cycle time on bottleneck equipment and resolve capacity constraint  - Support Lean manufacturing and operation excellence project - Provide solution and works independently to resolve manufacturing operation problem and capacity constraints         RequirementsRequirements: ﻿     - Degree in Industrial Engineering, Manufacturing or related discipline   - 3 to 5 years' experience in industrial engineering and  electronics/ semiconductor operations will be a distinct advantage  - Experienced user of engineering tools such as Microsoft Access, Project, SQL server, VBA and decision tools  - Proficient in data management   - Good exposure on time studies, methods and/or performance analysis methodologies   - Strong analytical, systematic in problem solving approach  - Good team player and able to collaborate with all levels in the organization   - Projects or experienced in Factory Automation","LUMILEDS SINGAPORE PTE. LTD.
Lumileds was born from a strategic combination of two successful business groups within the Philips Group – Lumileds and Automotive Lighting into a stand-alone company.  These two units had a long and ongoing history of close collaboration, and this synergistic combination is designed to strengthen the new entity’s LED position in general illumination, as well as its leadership in the automotive lighting industry.  This new entity represents a world-leading lighting components business with a long history of innovation and a proven-track record of delivering industry-leading lighting technologies.
As a world-leading lighting components business, Lumileds supplies high-quality LED components to the lighting industry, as well as LED and conventional lighting components to the automotive industry. The company also holds leading (top 3) market positions in the majority of its markets: General Illumination, Automotive OEM and Aftermarket, and Specialty and Display LED products for the Smartphone and Display segments.
With industry-leading LED performance, advanced LED architecture and novel LED packaging solutions, innovation is truly part of the “Lumileds DNA”.  In the Automotive industry, Lumileds has been at the forefront for over 100 years, creating many industry standards, and introducing many innovations that have led to the advancement and modernization of automotive lighting as we know it today.
Lumileds is embarking on an exciting new journey. By combining the Lumileds and Automotive Lighting businesses of Philips into an stand-alone company, we are creating a industry-leading global lighting components business.
 ",190 YISHUN AVENUE 7 768925,Senior Executive,"Permanent, Full Time",Engineering,5 applications,Posted 28 Jan 2019,Closing on 27 Feb 2019,Monthly,"$3,000-$6,000"
156,Microsoft 365 Consultant,GOVERNMENT TECHNOLOGY AGENCY,"Roles & Responsibilities The Government Infrastructure Group (GIG) is responsible for providing the ICT Infrastructure where the whole government will rely on for its digitalization effort and smart nation initiatives. The infrastructure layer covers the data centres, networks, cloud and endpoints. The modernization of the infrastructure and related services are underway and further efforts will be required to drive the adoption of advanced technologies to bring greater value to the country. If you are someone with strong infrastructure background and passionate about technology, looking for opportunities to work with a team of practitioners and leading industry experts, we welcome you to join GIG.   We are looking for technical consultant with broad and deep technical expertise across in Microsoft 365 including Office 365 and Azure Cloud Computing Services. One of the key result areas will be to tap on the technical skillset to design and implement Microsoft 365 and Microsoft Enterprise Mobility Suite.   What to Expect:  Possess Microsoft 365/Azure skillset in the areas of Design, Implementation and Operation  Provide subject matter expertise in the area of Azure SaaS services e.g. MS 365, MS Enterprise Mobility Suite, Azure AD, SharePoint Online, Teams, Exchange Online, inTunes, Azure Information Protection Develop technical design and solutions by working with technical leads and architects. Work with architects to rationalize the technical design and ensure the solution work well with the government infrastructure, policies, standards and security requirements Translate solution design to technical specification for tender Work with the vendors on the deployment of MS 365 according to the business requirement Analyse, develop and communicate on-boarding process, technology improvement and feedback for MS 365 throughout the deployment and operation cycle Coordinate with Product Principals and System Integrators on the evaluation of technology solutions and proof-of-concepts  How to Succeed:  Diploma/Degree in Computer Science, Engineering Minimum 5 years of related working experience in managing large enterprise IT Proven Experience in managing cloud services such as MS 365 Knowledge of Microsoft Windows servers, end points, SCCM, Exchange, SharePoint, Device Management, PowerShell Scripts Demonstrate strong technical foundation and willingness to learn new technology and approaches Good planning, organizational, analytical and problem solving skills Good Written and communication skills with the ability to present well Able to co-ordinate and collaborate with cross-functional team members ","The Government Technology Agency (GovTech) aims to transform the delivery of Government digital services by taking an ""outside-in"" view, putting citizens and businesses at the heart of everything we do. We also develop the Smart Nation infrastructure and applications, and facilitate collaboration with citizens and businesses to co-develop technologies.","MAPLETREE BUSINESS CITY, 10 PASIR PANJANG ROAD 117438",Middle Management,Full Time,"Information Technology, Public / Civil Service",0 application,Posted 28 Jan 2019,Closing on 30 Apr 2019,Monthly,"$5,000-$15,000"
157,Cloud Infrastructure Security & Compliance Architect /  Engineer,GOVERNMENT TECHNOLOGY AGENCY,"Roles & ResponsibilitiesThe Government Infrastructure Group (GIG) is responsible for providing the ICT Infrastructure where the whole government will rely on for its digitalization effort and smart nation initiatives. The infrastructure layer covers the data centres, networks, cloud and endpoints. The modernization of the infrastructure and related services are underway and further efforts will be required to drive the adoption of advanced technologies to bring greater value to the country.
If you are someone with strong cloud background and passionate about technology, looking for opportunities to work with a team of practitioners and leading industry experts, we welcome you to join GIG.
As a Cloud Infrastructure Security and Compliance Architect/ Engineer, you will be tasked to lead, design and develop security and compliance solutions for cloud infrastructure and cloud infrastructure services. You will also manage and maintain these solutions that are based on cloud native solutions, customized scripts or software programs or SaaS. As part of continuous improvement, you will need to constantly keep abreast with the latest security trends (on premise and cloud), strategies and innovations so as to recommend and implement effective and up-to-date security and compliance solutions for the Government. Your work will help to enable the Government to leverage on the latest security and compliance technologies in the commercial cloud.
What to Expect:

Design and implement the infrastructure security systems on commercial cloud platforms and serve as the deep Subject Matter Expert (SME) in the management of cloud security technology and solutions.
Constantly explore new solutions and technologies, integrate learning and recommendations for security and compliance. 
Participate in security governance and compliance activities to ensure effectiveness of security controls. 
Guide the cloud security and compliance, identity opportunities for improvement and driving those improvements through the enterprise.
Work with other Architects/ Developers/ Engineers to balance and rationalize the technical designs to ensure security objectives and risks of building a robust, scalable and secure cloud system are met and mitigated respectively.
Provide security advisory on development process pertaining to software/ product life cycle and management for cloud deployment.
Contribute to requirements gathering, design and deployment activities in term of Cloud security and compliance aspect.
Able to resolve or contribute to the resolution of cloud security related incidents. 
Integrate security and compliance solutions like CASB and cloud native security offerings.
Identify potential and emerging cloud security technologies relevant to innovation in the Government.

How to Succeed:

Bachelor in Computer Science, Electrical/ Computer Engineer, Information Technology or related discipline.
Has minimally 5 years’ experience in designing/ implementation/ consulting of large-scale enterprise security and compliance solutions especially cloud based projects.
Strong expertise and understanding of security products and functionalities with at least two Cloud Service Provider 
Demonstrate knowledge in all major cloud and non-cloud security and compliance products, and strategies.
Has good consultation skills with the ability to convey security ideas to both technical and non-technical audiences and contribute within a team environment.
The candidate should have attained professional certifications in the following areas with at least 3 years of experience in a security and compliance role:

AWS/ Azure/ Google Cloud/ VMware


Possess hands-on experience and good technical skills with proven track records in cloud security related products such as CASB (various vendors), AWS Security Center, Vulnerability Management Solutions (eg Tentable.IO) and Security and Incident Event Management.
Knowledge of DevOps techniques and Agile practices preferred.
Possess certification such as CEH, AWS security specialty or CISSP is an added advantage. 
Good written and verbal communication and presentation skills, able to interact professionally with all levels of the organization.
","The Government Technology Agency (GovTech) aims to transform the delivery of Government digital services by taking an ""outside-in"" view, putting citizens and businesses at the heart of everything we do. We also develop the Smart Nation infrastructure and applications, and facilitate collaboration with citizens and businesses to co-develop technologies.","MAPLETREE BUSINESS CITY, 10 PASIR PANJANG ROAD 117438",Middle Management,Full Time,"Information Technology, Public / Civil Service",0 application,Posted 28 Jan 2019,Closing on 30 Apr 2019,Monthly,"$5,000-$15,000"
158,Cloud Infrastructure Automation Architect /  Engineer,GOVERNMENT TECHNOLOGY AGENCY,"Roles & ResponsibilitiesThe Government Infrastructure Group (GIG) is responsible for providing the ICT Infrastructure where the whole government will rely on for its digitalization effort and smart nation initiatives. The infrastructure layer covers the data centres, networks, cloud and endpoints. The modernization of the infrastructure and related services are underway and further efforts will be required to drive the adoption of advanced technologies to bring greater value to the country. If you are someone with strong cloud background and passionate about technology, looking for opportunities to work with a team of practitioners and leading industry experts, we welcome you to join GIG. As a Cloud Infrastructure Automation Architect/ Engineer, you will be tasked to lead, develop and deploy automated infrastructure solution to manage cloud applications and infrastructure solutions/services. You will manage and maintain cloud operation processes and services using automation and orchestration solutions to support production and development in the cloud. Coupled with the knowledge of ITIL processes, you will manage the cloud workloads and services to ensure effective and efficient running of the day to day cloud operation. Your work will help to enable the Government to leverage on the commercial cloud for the deployment and operation of digital services.  What to Expect:  Serve as the deep Subject Matter Expert (SME) in the management of cloud operation and solutions which includes multi/ hybrid cloud design and implementation. Constantly explore new solutions and technologies, integrate learning and recommendations into the development process for cloud automation and operation. Provide advisory on development process pertaining to application/ software/ product life cycle and management especially for DevOps. Design CI/ CD to deploy application or services to the cloud. Research and propose solutions and services that can assist and enhance the management of cloud operation used by the Government. Review implementation strategy/ approach for cloud operation so as to validate and ensure all environment are operated efficiently. Assist in the development, deploy and debug of cloud based application. Resolve automation and development operations issues to maintain service availability and improve service levels.  Evaluate and implement Cloud automation and operations Change Requests  Demonstrate good expertise in all major Cloud Service Providers’ products. Able to develop infrastructure as code. Develop infrastructure as codes for operation management  How to Succeed:  Bachelor in Computer Science, Electrical/ Computer Engineer, Information Technology or related discipline. Has minimally 8 years’ experience in designing/ implementation/ consulting of large-scale enterprise applications and solutions especially cloud based projects. Hands on development/programming experience using Python, Shell scripts, Node.js or similar. The candidate should have attained professional certifications in the following areas with at least 5 years of implementation experience in:  AWS/ Azure/ Google Cloud/ VMware   Possess hands-on experience and good technical skills with proven track records in the following areas:  Cloud infrastructure (IaaS/ PaaS)  Orchestration and workflow solutions like vRealise Automation, AWS SWF, ServiceNow, etc.   Knowledge of DevOps techniques, CI/ CD and Agile practices strongly preferred. Strong working experience in configuration management and deployment solution/ tools using AWS CloudFormation, Chef, Puppet or AWS OpsWork. ITIL, TOGAF and Service automation certification is an added advantage.  Good written and verbal communication and presentation skills, able to interact professionally with all levels of the organization. ","The Government Technology Agency (GovTech) aims to transform the delivery of Government digital services by taking an ""outside-in"" view, putting citizens and businesses at the heart of everything we do. We also develop the Smart Nation infrastructure and applications, and facilitate collaboration with citizens and businesses to co-develop technologies.","MAPLETREE BUSINESS CITY, 10 PASIR PANJANG ROAD 117438",Middle Management,Full Time,"Information Technology, Public / Civil Service",0 application,Posted 28 Jan 2019,Closing on 30 Apr 2019,Monthly,"$5,000-$15,000"
159,Cloud Infrastructure Architect /  Engineer,GOVERNMENT TECHNOLOGY AGENCY,"Roles & ResponsibilitiesThe Government Infrastructure Group (GIG) is responsible for providing the ICT Infrastructure where the whole government will rely on for its digitalization effort and smart nation initiatives. The infrastructure layer covers the data centres, networks, cloud and endpoints. The modernization of the infrastructure and related services are underway and further efforts will be required to drive the adoption of advanced technologies to bring greater value to the country.
If you are someone with strong cloud background and passionate about technology, looking for opportunities to work with a team of practitioners and leading industry experts, we welcome you to join GIG.
As a Cloud Infrastructure Architect/ Engineer, you will be tasked to lead, architect and develop cloud and infrastructure solutions that has integration to various on premise or SaaS solutions. Knowing a wide range of technologies in term of vertical and horizontal breadths, you will optimize, enhance and support applications in the design and deploy of scalable and highly available solutions. You will also be responsible for the overall technical design, pertaining to the infrastructure elements, integration, connectivity and hosting. Your work will help to enable the Government to leverage on the commercial cloud for the development and deployment of digital services.
What to Expect:

Serve as the deep Subject Matter Expert (SME) in the development of cloud infrastructure solutions which includes multi/ hybrid cloud design and implementation.
Constantly explore new solutions and technologies, integrate learning and recommendations into the development process.
Demonstrate good expertise in all major Cloud Service Providers’ products and solutions.
Specialize in the best practice design, operations, and support of private/ public/ hybrid cloud infrastructure including Network, Storage, Compute and Security.
Ensure proposed design gels and aligns to Application, Enterprise, Security architecture as well as the whole-of-Government policies and framework.
Create architecture artefacts and documentation to effectively explain architecture design concepts and solutions to various level of stakeholders.
Recommend new services to complement and enhance infrastructure elements to stream-line and support applications development and deployment.
Apply knowledge of Agile software development and DevOps to infrastructure as code development and deployment. 
Lead continuous enhancement and exploratory work to design, develop, test and deploy new Cloud Infrastructure technologies using agile methods.
Identify potential and emerging technologies relevant to innovation for the Government.
Project management of cloud infrastructure setup and implementation.

How to Succeed:

Bachelor in Computer Science, Electrical/ Computer Engineer, Information Technology or related discipline.
Has minimally 8 years’ experience in designing/ implementation/ consulting of large-scale private/ public/ hybrid cloud infrastructure solutions.
The candidate should have attained professional certifications in the following areas with at least 5 years of implementation experience in:

AWS/ Azure/ Google Cloud/ VMware


Possess hands-on experience and good technical skills with proven track records in IT infrastructure and/or emerging IT technologies engineering in the following area:

Platform, storage, database and virtualization
Cloud infrastructure (IaaS/ PaaS) 
Container technologies like Dockers, Kubernetes and AWS ECS


Knowledge of with DevOps techniques and Agile practices is an added advantage.
Proficient in multi-tiered architecture, design and implementation.
Experience with Web and server technologies including Virtualization, Web services, EAI, with knowledge of J2EE and SOA concept
Knowledge of client/ server and distributed computing knowledge with messaging, SOAP, .NET and AD
Strong working knowledge and ability to apply architecture concepts, frameworks and methodologies to projects.
Experienced in business and technical analysis, architecture design, project management.
Ability to communicate IT architecture methods, concepts, standards and policies.
PMP, ITIL and TOGAF certification is an added advantage.
Good written and verbal communication and presentation skills, able to interact professionally with all levels of the organization.
","The Government Technology Agency (GovTech) aims to transform the delivery of Government digital services by taking an ""outside-in"" view, putting citizens and businesses at the heart of everything we do. We also develop the Smart Nation infrastructure and applications, and facilitate collaboration with citizens and businesses to co-develop technologies.","MAPLETREE BUSINESS CITY, 10 PASIR PANJANG ROAD 117438",Middle Management,Full Time,"Information Technology, Public / Civil Service",0 application,Posted 28 Jan 2019,Closing on 30 Apr 2019,Monthly,"$5,000-$15,000"
